"order","family","genus","species","subspecies","author","taxonlevel","canonical","source","id","accid","merge_tag","unique"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","baikalensis",NA,"Ioff, 1928","species","Ceratophyllus baikalensis","Lewis",2812,994,"orig","Lewis994"
"Siphonaptera","Ceratophyllidae","Callopsylla","fusca",NA,"Lewis, 1971","species","Callopsylla fusca","Lewis",2813,995,"orig","Lewis995"
"Siphonaptera","Ceratophyllidae","Megabothris","asio","nakamurai","Ono, 1955","subspecies","Megabothris asio nakamurai","Lewis",2814,997,"orig","Lewis997"
"Siphonaptera","Ctenophthalmidae","Pulex","longispinus",NA,"Baker, 1895","species","Pulex longispinus","Lewis",2815,1003,"orig","Lewis1003"
"Siphonaptera","Ctenophthalmidae","Megarthroglossus","muiri",NA,"Augustson, 1953","species","Megarthroglossus muiri","Lewis",2816,1005,"orig","Lewis1005"
"Siphonaptera","Ctenophthalmidae","Megarthroglossus","pygmaeus",NA,"Wagner, 1936","species","Megarthroglossus pygmaeus","Lewis",2817,1009,"orig","Lewis1009"
"Siphonaptera","Ctenophthalmidae","Meringis","cochisei",NA,"Hubbard, 1954","species","Meringis cochisei","Lewis",2818,1015,"orig","Lewis1015"
"Siphonaptera","Ctenophthalmidae","Atheropsylla","bakeri",NA,"Stewart, 1940","species","Atheropsylla bakeri","Lewis",2819,1018,"orig","Lewis1018"
"Siphonaptera","Ctenophthalmidae","Meringis","jewetti",NA,"Hubbard, 1940","species","Meringis jewetti","Lewis",2820,1023,"orig","Lewis1023"
"Siphonaptera","Ceratophyllidae","Amphipsylla","hadweni",NA,"Ewing, 1927","species","Amphipsylla hadweni","Lewis",2821,1045,"orig","Lewis1045"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","caracoi",NA,"Scalon, 1935","species","Ceratophyllus caracoi","Lewis",2822,1051,"orig","Lewis1051"
"Siphonaptera","Ceratophyllidae","Pygiopsylla","momonga",NA,"Kishida, 1932","species","Pygiopsylla momonga","Lewis",2823,1052,"orig","Lewis1052"
"Siphonaptera","Ceratophyllidae","Monopsyllus","indages","lis","Ono, 1958","subspecies","Monopsyllus indages lis","Lewis",2824,1056,"orig","Lewis1056"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","lucidus",NA,"Baker, 1904","species","Ceratophyllus lucidus","Lewis",2825,1059,"orig","Lewis1059"
"Siphonaptera","Ischnopsyllidae","Myodopsylla","diasi",NA,"Costa Lima, 1938","species","Myodopsylla diasi","Lewis",2826,1070,"orig","Lewis1070"
"Siphonaptera","Ischnopsyllidae","Ceratophyllus","crosbyi",NA,"Baker, 1905","species","Ceratophyllus crosbyi","Lewis",2827,1073,"orig","Lewis1073"
"Siphonaptera","Ischnopsyllidae","Myodopsylloides","piercei",NA,"Augustson, 1941","species","Myodopsylloides piercei","Lewis",2828,1076,"orig","Lewis1076"
"Siphonaptera","Ischnopsyllidae","Myodopsylla","trisellis","rossica","Markova, 1938","subspecies","Myodopsylla trisellis rossica","Lewis",2829,1078,"orig","Lewis1078"
"Siphonaptera","Ceratophyllidae","Ctenopsylla","copulabilis",NA,"Weiss, 1917","species","Ctenopsylla copulabilis","Lewis",2830,1082,"orig","Lewis1082"
"Siphonaptera","Ctenophthalmidae","Nearctopsylla","hygini","columbiana","Wagner, 1940","subspecies","Nearctopsylla hygini columbiana","Lewis",2831,1091,"orig","Lewis1091"
"Siphonaptera","Ctenophthalmidae","Neopsylla","convexa",NA,"Li, Wang & Wang, 1966","species","Neopsylla convexa","Lewis",2832,1099,"orig","Lewis1099"
"Siphonaptera","Ctenophthalmidae","Neopsylla","uniseriata",NA,"Wagner, 1927","species","Neopsylla uniseriata","Lewis",2833,1100,"orig","Lewis1100"
"Siphonaptera","Ctenophthalmidae","Nycteridopsylla","bouchei",NA,"Oudemans, 1906","species","Nycteridopsylla bouchei","Lewis",2834,1117,"orig","Lewis1117"
"Siphonaptera","Ctenophthalmidae","Neopsylla","texanus",NA,"Stewart, 1930","species","Neopsylla texanus","Lewis",2835,1118,"orig","Lewis1118"
"Siphonaptera","Ctenophthalmidae","Neotyphloceras","crassispina","chilensis","Jordan, 1936","subspecies","Neotyphloceras crassispina chilensis","Lewis",2836,1143,"orig","Lewis1143"
"Siphonaptera","Stivaliidae","Stivalius","ralius",NA,"Traub, 1951","species","Stivalius ralius","Lewis",2837,1148,"orig","Lewis1148"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","abramovi",NA,"Kasiyev, 1966","species","Ceratophyllus abramovi","Lewis",2838,1150,"orig","Lewis1150"
"Siphonaptera","Ceratophyllidae","Pulex","talpae",NA,"Bouche, 1835","species","Pulex talpae","Lewis",2839,1169,"orig","Lewis1169"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","londiniensis","stylifer","Peus, 1978","subspecies","Nosopsyllus londiniensis stylifer","Lewis",2840,1174,"orig","Lewis1174"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","parsus",NA,"Klein, 1963","species","Nosopsyllus parsus","Lewis",2841,1175,"orig","Lewis1175"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","acutus",NA,"Baker, 1904","species","Ceratophyllus acutus","Lewis",2842,1176,"orig","Lewis1176"
"Siphonaptera","Ceratophyllidae","Nosopsyllus","utsuryoensis",NA,"Nagahana, 1954","species","Nosopsyllus utsuryoensis","Lewis",2843,1178,"orig","Lewis1178"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","eusarca","major","Rothschild, 1909","subspecies","Nycteridopsylla eusarca major","Lewis",2844,1199,"orig","Lewis1199"
"Siphonaptera","Ischnopsyllidae","Ischnopsyllus","wui",NA,"Hsü, 1935","species","Ischnopsyllus wui","Lewis",2845,1200,"orig","Lewis1200"
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","quadrispina",NA,"Lu & Wu, 2003","species","Nycteridopsylla quadrispina","Lewis",2846,1201,"orig","Lewis1201"
"Siphonaptera","Ischnopsyllidae","Ceratopsyllus","tetractenus",NA,"Kolenati, 1856","species","Ceratopsyllus tetractenus","Lewis",2847,1208,"orig","Lewis1208"
"Siphonaptera","Leptopsyllidae","Frontopsylla","subula",NA,"Wagner 1930","species","Frontopsylla subula","Lewis",2848,1217,"orig","Lewis1217"
"Siphonaptera","Leptopsyllidae","Ceratophyllus","ponerus",NA,"Rothschild, 1908","species","Ceratophyllus ponerus","Lewis",2849,1219,"orig","Lewis1219"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","acasti",NA,"Rothschild, 1905","species","Ceratophyllus acasti","Lewis",2850,1235,"orig","Lewis1235"
"Siphonaptera","Ceratophyllidae","Opisodasys","spatiosis",NA,"I. Fox, 1940","species","Opisodasys spatiosis","Lewis",2851,1236,"orig","Lewis1236"
"Siphonaptera","Ceratophyllidae","Opisodasys","jellisoni","vesperalis","I. Fox, 1941 [female Opisodasys ]","subspecies","Opisodasys jellisoni vesperalis","Lewis",2852,1237,"orig","Lewis1237"
"Siphonaptera","Ceratophyllidae","Pulex","gillettei",NA,"Baker, 1895","species","Pulex gillettei","Lewis",2853,1243,"orig","Lewis1243"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","aeger",NA,"Rothschild, 1905","species","Ceratophyllus aeger","Lewis",2854,1247,"orig","Lewis1247"
"Siphonaptera","Ceratophyllidae","Orchopeas","reevesi",NA,"Vargas, 1960","species","Orchopeas reevesi","Lewis",2855,1252,"orig","Lewis1252"
"Siphonaptera","Ceratophyllidae","Aethopsylla","septentrionalis",NA,"Stewart & Holland, 1940","species","Aethopsylla septentrionalis","Lewis",2856,1256,"orig","Lewis1256"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","saundersi",NA,"Jordan, 1933","species","Ceratophyllus saundersi","Lewis",2857,1257,"orig","Lewis1257"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","bertholfi",NA,"C. Fox, 1927","species","Ceratophyllus bertholfi","Lewis",2858,1259,"orig","Lewis1259"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","acutus",NA,"Baker, 1904","species","Ceratophyllus acutus","Lewis",2859,1262,"orig","Lewis1262"
"Siphonaptera","Ceratophyllidae","Ceratophyllus","crassus",NA,"Jordan & Rothschild, 1911","species","Ceratophyllus crassus","Lewis",2860,1265,"orig","Lewis1265"
"Siphonaptera","Ceratophyllidae","Opisocrostis","tuberculatus","cynomuris","Jellison, 1939","subspecies","Opisocrostis tuberculatus cynomuris","Lewis",2861,1267,"orig","Lewis1267"
"Siphonaptera","Stivaliidae","Orthopsylloides","abacetus","baiyerensis","George & Beaucournu, 1995","subspecies","Orthopsylloides abacetus baiyerensis","Lewis",2862,1269,"orig","Lewis1269"
"Siphonaptera","Ctenophthalmidae","Palaeopsylla","alpina",NA,"Argyropulo, 1946","species","Palaeopsylla alpina","Lewis",2863,1282,"orig","Lewis1282"
"Siphonaptera","Ctenophthalmidae","Palaeopsylla","makaluensis",NA,"Brelih, 1975","species","Palaeopsylla makaluensis","Lewis",2864,1284,"orig","Lewis1284"
"Siphonaptera","Ctenophthalmidae","Palaeopsylla","kohauti","orientalis","Argyropulo, 1941","subspecies","Palaeopsylla kohauti orientalis","Lewis",2865,1307,"orig","Lewis1307"
"Siphonaptera","Ctenophthalmidae","Palaeopsylla","minor","cornubiensis","Turk, 1946","subspecies","Palaeopsylla minor cornubiensis","Lewis",2866,1314,"orig","Lewis1314"
"Siphonaptera","Ctenophthalmidae","Palaeopsylla","soricis","montana","Rostigayev, 1977","subspecies","Palaeopsylla soricis montana","Lewis",2867,1320,"orig","Lewis1320"
"Siphonaptera","Ctenophthalmidae","Palaeopsylla","remota","nesicola","Traub & Evans 1967","subspecies","Palaeopsylla remota nesicola","Lewis",2868,1328,"orig","Lewis1328"
"Siphonaptera","Ceratophyllidae","Paraceras","brachymanubrium",NA,"Li & Huang, 1979","species","Paraceras brachymanubrium","Lewis",2869,1357,"orig","Lewis1357"
"Siphonaptera","Ceratophyllidae","Paraceras","laxisinus",NA,"Xie, He & Li, 1980","species","Paraceras laxisinus","Lewis",2870,1364,"orig","Lewis1364"
"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","cruvispinus",NA,"Miyajima & Koidzumi, 1909","species","Paradoxopsyllus cruvispinus","Lewis",2871,1390,"orig","Lewis1390"
"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","transbaikalicus",NA,"Tiflov & Pavlov, 1936","species","Paradoxopsyllus transbaikalicus","Lewis",2872,1423,"orig","Lewis1423"
"Siphonaptera","Rhopalopsyllidae","Parapsyllus","longicornis","alginus","Jordan, 1942","subspecies","Parapsyllus longicornis alginus","Lewis",2873,1443,"orig","Lewis1443"
"Siphonaptera","Rhopalopsyllidae","Parapsyllus","laysanenss",NA,"Wilson, 1972","species","Parapsyllus laysanenss","Lewis",2874,1447,"orig","Lewis1447"
"Siphonaptera","Pulicidae","Pulex","alternans",NA,"Wahlgren, 1904","species","Pulex alternans","Lewis",2875,1449,"orig","Lewis1449"
"Siphonaptera","Stivaliidae","Thrassis","peninsularis",NA,"Lewis, 1994","species","Thrassis peninsularis","Lewis",2876,1465,"orig","Lewis1465"
"Siphonaptera","Leptopsyllidae","Leptopsylla","hamifer","longiloba","Jordan, 1939","subspecies","Leptopsylla hamifer longiloba","Lewis",2877,1473,"orig","Lewis1473"
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","duma",NA,"Traub, 1944","species","Peromyscopsylla duma","Lewis",2878,1477,"orig","Lewis1477"
"Siphonaptera","Ctenophthalmidae","Phalacropsylla","monticola",NA,"Augustson, 1944","species","Phalacropsylla monticola","Lewis",2879,1489,"orig","Lewis1489"
"Siphonaptera","Ctenophthalmidae","Phalacropsylla","hamata",NA,"Tipton & Mendez, 1968","species","Phalacropsylla hamata","Lewis",2880,1493,"orig","Lewis1493"
