"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"GBIF, CoL, NMNH","1419048",NA,NA,"1419040",NA,NA,NA,NA,"Palaeopsylla tauberi Lewis, 1973",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Palaeopsylla",NA,"tauberi",NA,"species",NA,"Lewis, 1973",NA,NA,"accepted",NA,NA,"Palaeopsylla tauberi"
"GBIF, CoL","1419061",NA,NA,"1419040",NA,NA,NA,NA,"Palaeopsylla similis Dampf, 1910",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Palaeopsylla",NA,"similis",NA,"species",NA,"Dampf, 1910",NA,NA,"accepted",NA,NA,"Palaeopsylla similis"
"GBIF","9730795",NA,NA,"1419040",7623538,NA,NA,NA,"Palaeopsylla sorecis (C.W.Dale, 1878)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Palaeopsylla",NA,"sorecis",NA,"species",NA,"(C.W.Dale, 1878)",NA,NA,"accepted",NA,NA,"Palaeopsylla sorecis"
"GBIF","4770050",NA,NA,"1366",NA,NA,NA,NA,"Micropsylloides Ewing, 1938",NA,NA,NA,NA,"Proc. Ent. Soc, Wash., 40",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Micropsylloides",NA,NA,NA,"genus",NA,"Ewing, 1938",NA,NA,"doubtful",NA,NA,"Micropsylloides"
"GBIF","4770071",NA,NA,"1366",NA,NA,NA,NA,"Nosinius Smit, 1960",NA,NA,NA,NA,"Bull. Br. Mus. Nat. Hist. (Ent.) 8",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Nosinius",NA,NA,NA,"genus",NA,"Smit, 1960",NA,NA,"doubtful",NA,NA,"Nosinius"
"GBIF","4770085",NA,NA,"1366",NA,NA,NA,NA,"Aetheopsylla Stewart & Holland, 1940",NA,NA,NA,NA,"Canad. Ent., 72",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Aetheopsylla",NA,NA,NA,"genus",NA,"Stewart & Holland, 1940",NA,NA,"doubtful",NA,NA,"Aetheopsylla"
"GBIF","4770027",NA,NA,"1366",NA,NA,NA,NA,"Nycteridiphilus Dalla Torre, 1914",NA,NA,NA,NA,"Ent. Mitt., 3",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Nycteridiphilus",NA,NA,NA,"genus",NA,"Dalla Torre, 1914",NA,NA,"doubtful",NA,NA,"Nycteridiphilus"
"GBIF","4770024",NA,NA,"1366",NA,NA,NA,NA,"Syngeonopsyllus Traub, 1950",NA,NA,NA,NA,"Proc. Ent. Soc. Wash., 52",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Syngeonopsyllus",NA,NA,NA,"genus",NA,"Traub, 1950",NA,NA,"doubtful",NA,NA,"Syngeonopsyllus"
"GBIF","4770140",NA,NA,"1366",NA,NA,NA,NA,"Sciuropsylla Dampf, 1942",NA,NA,NA,NA,"Rev. brasil. Biol., 2",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Sciuropsylla",NA,NA,NA,"genus",NA,"Dampf, 1942",NA,NA,"doubtful",NA,NA,"Sciuropsylla"
"GBIF","4770020",NA,NA,"1366",NA,NA,NA,NA,"Rectofrontia Wagner, 1934",NA,NA,NA,NA,"Z. Parasitenk., 7",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Rectofrontia",NA,NA,NA,"genus",NA,"Wagner, 1934",NA,NA,"doubtful",NA,NA,"Rectofrontia"
"GBIF","4770068",NA,NA,"1366",NA,NA,NA,NA,"Destivalius Traub, 1980",NA,NA,NA,NA,"In Traub & Starcke [Eds]. Fleas. Proceedings of the International Conference on Fleas, Ashton Wold, Peterborough, UK, 21-25 June 1977. A. A. Balkema, Rotterdam",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Destivalius",NA,NA,NA,"genus",NA,"Traub, 1980",NA,NA,"doubtful",NA,NA,"Destivalius"
"GBIF","4770023",NA,NA,"1366",NA,NA,NA,NA,"Macrocoptopsylla Ioff, 1953",NA,NA,NA,NA,"in Ioff, Gershkovich and others, Med. Parazit., Moscow, [22] 5",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Macrocoptopsylla",NA,NA,NA,"genus",NA,"Ioff, 1953",NA,NA,"doubtful",NA,NA,"Macrocoptopsylla"
"GBIF","4770173",NA,NA,"1366",NA,NA,NA,NA,"Paracallopsylla Ioff, 1936",NA,NA,NA,NA,"Z. Parasit., 9",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Paracallopsylla",NA,NA,NA,"genus",NA,"Ioff, 1936",NA,NA,"doubtful",NA,NA,"Paracallopsylla"
"GBIF","4770051",NA,NA,"1366",NA,NA,NA,NA,"Panallius Jordan, 1942",NA,NA,NA,NA,"Eos, Madrid, 18",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Panallius",NA,NA,NA,"genus",NA,"Jordan, 1942",NA,NA,"doubtful",NA,NA,"Panallius"
"GBIF","4770145",NA,NA,"1366",NA,NA,NA,NA,"Hollandiana Hopkins, 1951",NA,NA,NA,NA,"Ann. Mag. Nat. Hist., (12), 4",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Hollandiana",NA,NA,NA,"genus",NA,"Hopkins, 1951",NA,NA,"doubtful",NA,NA,"Hollandiana"
"GBIF","4770096",NA,NA,"1366",NA,NA,NA,NA,"Phylliver Smit, 1987",NA,NA,NA,NA,"An illustrated catalogue of the Rothschild collection of fleas (Siphonaptera) in the British Museum (Natural History). Volume 7: Malacopsylloidea (Malacopsyllidae and Rhopalopsyllidae). Oxford University Press. The British Museum (Natural History) Oxford",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Phylliver",NA,NA,NA,"genus",NA,"Smit, 1987",NA,NA,"doubtful",NA,NA,"Phylliver"
"GBIF","7342548",NA,9770335,"1416905",NA,NA,NA,NA,"Amalareus penicilliger penicilliger",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,"penicilliger","penicilliger","subspecies",NA,"(Grube, 1851)",NA,NA,"synonym",NA,NA,"Amalareus penicilliger penicilliger"
"GBIF","9395239",NA,9770335,"1416905",NA,NA,NA,NA,"Malareus mustelae Beaucournu & Raoult, 1962",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,"mustelae",NA,"species",NA,"Beaucournu & Raoult, 1962",NA,NA,"synonym",NA,NA,"Malareus mustelae"
"GBIF","4480831",NA,9770335,"1416905",NA,NA,NA,NA,"Amalareus penicilliger pyrenaicus Brinck-Lindroth, 1974",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,"penicilliger","pyrenaicus","subspecies",NA,"Brinck-Lindroth, 1974",NA,NA,"synonym",NA,NA,"Amalareus penicilliger pyrenaicus"
"GBIF","9640008",NA,5051016,"5050990",NA,NA,NA,NA,"Ctenophthalmus sapaudianus Beaucournu, 1964",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"sapaudianus",NA,"species",NA,"Beaucournu, 1964",NA,NA,"synonym",NA,NA,"Ctenophthalmus sapaudianus"
"GBIF","4480897",NA,1417563,"1417542",NA,NA,NA,NA,"Nycteridopsylla pungens Hopkins, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Nycteridopsylla",NA,"pungens",NA,"species",NA,"Hopkins, 1949",NA,NA,"heterotypic synonym",NA,NA,"Nycteridopsylla pungens"
"GBIF","4770029",NA,NA,"1366",NA,NA,NA,NA,"Triainapsylla Rosický, 1957",NA,NA,NA,NA,"Cslká Parasit. 4",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Triainapsylla",NA,NA,NA,"genus",NA,"Rosický, 1957",NA,NA,"doubtful",NA,NA,"Triainapsylla"
"GBIF, CoL","4770037",NA,1417654,"1417652",NA,NA,NA,NA,"Typhlopsylla musculi (Dages, 1832)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Leptopsylla",NA,"musculi",NA,"species",NA,"(Dages, 1832)",NA,NA,"synonym",NA,NA,"Typhlopsylla musculi"
"GBIF, CoL","4770040",NA,1417654,"1417652",NA,NA,NA,NA,"Typhlopsylla bisbidentatus (Kolenati, 1856)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Leptopsylla",NA,"bisbidentatus",NA,"species",NA,"(Kolenati, 1856)",NA,NA,"synonym",NA,NA,"Typhlopsylla bisbidentatus"
"GBIF, CoL","4770038",NA,1417654,"1417652",NA,NA,NA,NA,"Typhlopsylla quadridentatus (Kolenati, 1859)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Leptopsylla",NA,"quadridentatus",NA,"species",NA,"(Kolenati, 1859)",NA,NA,"synonym",NA,NA,"Typhlopsylla quadridentatus"
"GBIF, CoL","6194105",NA,NA,"1417661",NA,NA,NA,NA,"Leptopsylla algira moroccana Grenier, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Leptopsylla",NA,"algira","moroccana","subspecies",NA,"Grenier, 1957",NA,NA,"accepted",NA,NA,"Leptopsylla algira moroccana"
"GBIF, CoL","6194538",NA,6194537,"1419113",NA,NA,NA,NA,"Xenodaeria telios bijiangensis Li, Hsieh & Yang, 1978",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Xenodaeria",NA,"telios","bijiangensis","subspecies",NA,"Li, Hsieh & Yang, 1978",NA,NA,"synonym",NA,NA,"Xenodaeria telios bijiangensis"
"GBIF","4770047",NA,NA,"1366",NA,NA,NA,NA,"Micropsylla Dunn & Parker, 1923",NA,NA,NA,NA,"Publ. Health Rep., 38,",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Micropsylla",NA,NA,NA,"genus",NA,"Dunn & Parker, 1923",NA,NA,"doubtful",NA,NA,"Micropsylla"
"GBIF, CoL","1417263",NA,1417259,"1417236",NA,NA,NA,NA,"Nosopsyllus endymionis (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"endymionis",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"synonym",NA,NA,"Nosopsyllus endymionis"
"GBIF","4480870",NA,1417293,"1417236",NA,NA,NA,NA,"Ceratophyllus mikulini Kunitsky & Kunitskaya, 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"mikulini",NA,"species",NA,"Kunitsky & Kunitskaya, 1961",NA,NA,"homotypic synonym",NA,NA,"Ceratophyllus mikulini"
"GBIF","10351205",NA,NA,"1417042",NA,NA,NA,NA,"BOLD:ACS5461",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Paraceras",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","1417260",NA,1417259,"1417236",NA,NA,NA,NA,"Nosopsyllus furoris (Dale, 1878)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"furoris",NA,"species",NA,"(Dale, 1878)",NA,NA,"synonym",NA,NA,"Nosopsyllus furoris"
"GBIF","4480783",NA,1416250,"1416217",NA,NA,NA,NA,"Chaetopsylla hispanica Gil Collado, 1948",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"hispanica",NA,"species",NA,"Gil Collado, 1948",NA,NA,"heterotypic synonym",NA,NA,"Chaetopsylla hispanica"
"GBIF, CoL","5050731",NA,7198588,"5050728",NA,NA,NA,NA,"Ctenophthalmus solutus ukrainica Yurkina, 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"solutus","ukrainica","subspecies",NA,"Yurkina, 1961",NA,NA,"synonym",NA,NA,"Ctenophthalmus solutus ukrainica"
"GBIF","4770043",NA,NA,"1366",NA,NA,NA,NA,"Neornipsyllus Smit, 1976",NA,NA,NA,NA,"Ent. Ber., Amst. 36",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Neornipsyllus",NA,NA,NA,"genus",NA,"Smit, 1976",NA,NA,"doubtful",NA,NA,"Neornipsyllus"
"GBIF","4770146",NA,NA,"1366",NA,NA,NA,NA,"Hechtiella Barrera, 1952",NA,NA,NA,NA,"Ciencia, Mex., 12",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Hechtiella",NA,NA,NA,"genus",NA,"Barrera, 1952",NA,NA,"doubtful",NA,NA,"Hechtiella"
"GBIF, CoL, NMNH","7198682",NA,NA,"1416679",NA,NA,NA,NA,"Jellisonia hayesi hayesi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Jellisonia",NA,"hayesi","hayesi","subspecies",NA,"Traub, 1950",NA,NA,"accepted",NA,NA,"Jellisonia hayesi hayesi"
"GBIF, CoL","6193965",NA,7045013,"1417800",NA,NA,NA,NA,"Frontopsylla wagneri mongolica Cyprich, Kiefer & Cendsuren, 1977",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Frontopsylla",NA,"wagneri","mongolica","subspecies",NA,"Cyprich, Kiefer & Cendsuren, 1977",NA,NA,"synonym",NA,NA,"Frontopsylla wagneri mongolica"
"GBIF, CoL","1416969",NA,NA,"1416967",NA,NA,NA,NA,"Megabothris asio (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Megabothris",NA,"asio",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Megabothris asio"
"GBIF, CoL","1417265",NA,1417259,"1417236",NA,NA,NA,NA,"Nosopsyllus oculatus (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"oculatus",NA,"species",NA,"(Baker, 1904)",NA,NA,"synonym",NA,NA,"Nosopsyllus oculatus"
"GBIF","10085641",NA,1417654,"1417652",4480811,NA,NA,NA,"Ctenopsyllus musculi (A.L.Dugès, 1832)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Leptopsylla",NA,"musculi",NA,"species",NA,"(A.L.Dugès, 1832)",NA,NA,"synonym",NA,NA,"Ctenopsyllus musculi"
"GBIF, CoL, NMNH, FMNH","6194147",NA,NA,"1416612",NA,NA,NA,NA,"Thrassis bacchi johnsoni (Hubbard, 1949)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"bacchi","johnsoni","subspecies",NA,"(Hubbard, 1949)",NA,NA,"accepted",NA,NA,"Thrassis bacchi johnsoni"
"GBIF","4480823",NA,9770335,"1416905",6547284,NA,NA,NA,"Amalareus penicilliger (Grube, 1851)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,"penicilliger",NA,"species",NA,"(Grube, 1851)",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Amalareus Ioff, 1936","Amalareus penicilliger"
"GBIF, CoL","1417261",NA,1417259,"1417236",NA,NA,NA,NA,"Nosopsyllus canadensis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"canadensis",NA,"species",NA,"(Baker, 1904)",NA,NA,"synonym",NA,NA,"Nosopsyllus canadensis"
"GBIF, CoL","5051139",NA,1419472,"1419466",NA,NA,NA,NA,"Ctenocephalus serraticeps (Gervais, 1844)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"serraticeps",NA,"species",NA,"(Gervais, 1844)",NA,NA,"synonym",NA,NA,"Ctenocephalus serraticeps"
"GBIF, CoL","6194215",NA,1416964,"1416954",NA,NA,NA,NA,"Eumolpianus cyrturus charlestonensis (Hubbard, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Eumolpianus",NA,"cyrturus","charlestonensis","subspecies",NA,"(Hubbard, 1950)",NA,NA,"synonym",NA,NA,"Eumolpianus cyrturus charlestonensis"
"GBIF, CoL","1417264",NA,1417259,"1417236",NA,NA,NA,NA,"Nosopsyllus californicus (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"californicus",NA,"species",NA,"(Baker, 1904)",NA,NA,"synonym",NA,NA,"Nosopsyllus californicus"
"GBIF, CoL","5051135",NA,1419472,"1419466",NA,NA,NA,NA,"Ctenocephalus nasuae (Weyenbergh, 1881)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"nasuae",NA,"species",NA,"(Weyenbergh, 1881)",NA,NA,"synonym",NA,NA,"Ctenocephalus nasuae"
"GBIF, CoL, NMNH","6194453",NA,NA,"1419472",NA,NA,NA,NA,"Ctenocephalides felis damarensis Jordan, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"felis","damarensis","subspecies",NA,"Jordan, 1936",NA,NA,"accepted",NA,NA,"Ctenocephalides felis damarensis"
"GBIF, CoL","5051131",NA,1419472,"1419466",NA,NA,NA,NA,"Ctenocephalus concoloris (Weyenbergh, 1881)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"concoloris",NA,"species",NA,"(Weyenbergh, 1881)",NA,NA,"synonym",NA,NA,"Ctenocephalus concoloris"
"GBIF, CoL","5051133",NA,1419472,"1419466",NA,NA,NA,NA,"Ctenocephalus rufulus (Weyenbergh, 1881)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"rufulus",NA,"species",NA,"(Weyenbergh, 1881)",NA,NA,"synonym",NA,NA,"Ctenocephalus rufulus"
"GBIF","6547303",NA,1419472,"1419466",NA,NA,NA,NA,"Pulex felis Bouché, 1835",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"felis",NA,"species",NA,"Bouché, 1835",NA,NA,"homotypic synonym",NA,NA,"Pulex felis"
"GBIF, CoL","5051138",NA,1419472,"1419466",NA,NA,NA,NA,"Ctenocephalus obscurus (Weyenbergh, 1881)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"obscurus",NA,"species",NA,"(Weyenbergh, 1881)",NA,NA,"synonym",NA,NA,"Ctenocephalus obscurus"
"GBIF","10345390",NA,NA,"1419472",NA,NA,NA,NA,"BOLD:ACM4372",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","6194313",NA,NA,"1417006",NA,NA,NA,NA,"Orchopeas illinoiensis parilis Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Orchopeas",NA,"illinoiensis","parilis","subspecies",NA,"Jordan, 1929",NA,NA,"accepted",NA,NA,"Orchopeas illinoiensis parilis"
"GBIF","9942907",NA,NA,"1419472",NA,NA,NA,NA,"BOLD:ACQ4051",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","5051137",NA,1419472,"1419466",NA,NA,NA,NA,"Ctenocephalus murina (Tiraboschi, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"murina",NA,"species",NA,"(Tiraboschi, 1904)",NA,NA,"synonym",NA,NA,"Ctenocephalus murina"
"GBIF","10337583",NA,NA,"1419472",NA,NA,NA,NA,"BOLD:AAY6332",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","5051136",NA,1419472,"1419466",NA,NA,NA,NA,"Ctenocephalus cati (Megnin, 1880)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Ctenocephalides",NA,"cati",NA,"species",NA,"(Megnin, 1880)",NA,NA,"synonym",NA,NA,"Ctenocephalus cati"
"GBIF, CoL","6194234",NA,NA,"1416749",NA,NA,NA,NA,"Macrostylophora hastata tonkinensis Jordan, 1939",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Macrostylophora",NA,"hastata","tonkinensis","subspecies",NA,"Jordan, 1939",NA,NA,"accepted",NA,NA,"Macrostylophora hastata tonkinensis"
"GBIF, CoL","6194314",NA,NA,"1417006",NA,NA,NA,NA,"Orchopeas illinoiensis cheopis Rothschild, 1903",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Orchopeas",NA,"illinoiensis","cheopis","subspecies",NA,"Rothschild, 1903",NA,NA,"accepted",NA,NA,"Orchopeas illinoiensis cheopis"
"GBIF","7198692",NA,NA,"1417006",NA,NA,NA,NA,"Orchopeas illinoiensis illinoiensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Orchopeas",NA,"illinoiensis","illinoiensis","subspecies",NA,NA,NA,NA,"accepted",NA,NA,"Orchopeas illinoiensis illinoiensis"
"GBIF, CoL","6194407",NA,NA,"1419727",NA,NA,NA,NA,"Orthopsylloides orthodactylus orthodactylus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Orthopsylloides",NA,"orthodactylus","orthodactylus","subspecies",NA,"Holland, 1969",NA,NA,"accepted",NA,NA,"Orthopsylloides orthodactylus orthodactylus"
"GBIF, CoL","6194408",NA,NA,"1419727",NA,NA,NA,NA,"Orthopsylloides orthodactylus owiensis Holland, 1969",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Orthopsylloides",NA,"orthodactylus","owiensis","subspecies",NA,"Holland, 1969",NA,NA,"accepted",NA,NA,"Orthopsylloides orthodactylus owiensis"
"GBIF, CoL","1416387",NA,1416383,"1416382",NA,NA,NA,NA,"Malacopsylla inermis (Wahlgren, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Malacopsyllidae",NA,"Malacopsylla",NA,"inermis",NA,"species",NA,"(Wahlgren, 1903)",NA,NA,"synonym",NA,NA,"Malacopsylla inermis"
"GBIF","10590650",NA,NA,"1419441",NA,NA,NA,NA,"BOLD:ACS4052",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","6194264",NA,1416831,"1416829",NA,NA,NA,NA,"Pleochaetis exilis triptus (Jordan, 1938)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Pleochaetis",NA,"exilis","triptus","subspecies",NA,"(Jordan, 1938)",NA,NA,"synonym",NA,NA,"Pleochaetis exilis triptus"
"GBIF, CoL","1419514",NA,1419509,"1419507",NA,NA,NA,NA,"Pariodontis ruptoris (Weiss, 1917)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Pariodontis",NA,"ruptoris",NA,"species",NA,"(Weiss, 1917)",NA,NA,"synonym",NA,NA,"Pariodontis ruptoris"
"GBIF, CoL","1419386",NA,1419385,"1419358",NA,NA,NA,NA,"Alaopsylla achilla De Meillon, 1947",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"achilla",NA,"species",NA,"De Meillon, 1947",NA,NA,"synonym",NA,NA,"Alaopsylla achilla"
"GBIF","6547286",NA,1417119,"1417115",NA,NA,NA,NA,"Pulex vagabundus Boheman, 1866",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"vagabundus",NA,"species",NA,"Boheman, 1866",NA,NA,"homotypic synonym",NA,NA,"Pulex vagabundus"
"GBIF, CoL","1417124",NA,1417119,"1417115",NA,NA,NA,NA,"Ceratopsyllus dimi Mikulin, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"dimi",NA,"species",NA,"Mikulin, 1958",NA,NA,"synonym",NA,NA,"Ceratopsyllus dimi"
