"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"CoL","124350",NA,"124330",NA,NA,NA,NA,NA,"Ceratopsyllus flaveolus Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"flaveolus",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus flaveolus"
"CoL","123930",NA,"123900",NA,NA,NA,NA,NA,"Ceratopsyllus gibsoni Fox, 1914",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"gibsoni",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus gibsoni"
"CoL","123940",NA,"123900",NA,NA,NA,NA,NA,"Ceratopsyllus glaphyrus Dampf, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"glaphyrus",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus glaphyrus"
"CoL","123950",NA,"123900",NA,NA,NA,NA,NA,"Ceratopsyllus monedulae Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"monedulae",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus monedulae"
"CoL","124470",NA,"124450",NA,NA,NA,NA,NA,"Ceratopsyllus monedulae Wahlgren, 1907",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"monedulae",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus monedulae"
"CoL","123850",NA,"123830",NA,NA,NA,NA,NA,"Ceratopsyllus numidus Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"numidus",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus numidus"
"CoL","124650",NA,"124630",NA,NA,NA,NA,NA,"Ceratopsyllus oligochaetus Wagner, 1903",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"oligochaetus",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus oligochaetus"
"CoL","124660",NA,"124630",NA,NA,NA,NA,NA,"Ceratopsyllus palmeni Nordberg, 1935",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"palmeni",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus palmeni"
"CoL","124420",NA,"124410",NA,NA,NA,NA,NA,"Ceratopsyllus passerinus Li, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"passerinus",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus passerinus"
"CoL","124010",NA,"124000",NA,NA,NA,NA,NA,"Ceratopsyllus phaulius Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"phaulius",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus phaulius"
"CoL","124020",NA,"124000",NA,NA,NA,NA,NA,"Ceratopsyllus pinnatus Wagner, 1898",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"pinnatus",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus pinnatus"
"CoL","123960",NA,"123900",NA,NA,NA,NA,NA,"Ceratopsyllus pratensis Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"pratensis",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus pratensis"
"CoL","124670",NA,"124630",NA,NA,NA,NA,NA,"Ceratopsyllus quebecensis Fox, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"quebecensis",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus quebecensis"
"CoL","124680",NA,"124630",NA,NA,NA,NA,NA,"Ceratopsyllus rhipisoides (Li & Wang, 1964)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"rhipisoides",NA,"species",NA,NA,NA,"ICZN","synonym",NA,"female","Ceratopsyllus rhipisoides"
"CoL","124600",NA,"124590",NA,NA,NA,NA,NA,"Ceratopsyllus rileyi Liu, 1935",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"rileyi",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus rileyi"
"CoL","123970",NA,"123900",NA,NA,NA,NA,NA,"Ceratopsyllus spini Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"spini",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus spini"
"CoL","124060",NA,"124050",NA,NA,NA,NA,NA,"Ceratopsyllus sternacuminatus Brown, 1968",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"sternacuminatus",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus sternacuminatus"
"CoL","124030",NA,"124000",NA,NA,NA,NA,NA,"Ceratopsyllus troglodytes Dampf, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"troglodytes",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus troglodytes"
"CoL","123980",NA,"123900",NA,NA,NA,NA,NA,"Ceratopsyllus turdi Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"turdi",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus turdi"
"CoL","124690",NA,"124630",NA,NA,NA,NA,NA,"Ceratopsyllus utahensis Chapin, 1919",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratopsyllus",NA,"utahensis",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Ceratopsyllus utahensis"
"CoL","105970",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla ailuropodae Jeu Minghua, Wang Dunqing & Li Kueichen, 1991",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"ailuropodae",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla ailuropodae"
"CoL","105980",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla alia Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"alia",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla alia"
"CoL","105990",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla appropinquans (Wagner, 1930)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"appropinquans",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla appropinquans"
"CoL","106000",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla caucasica Smit, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"caucasica",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla caucasica"
"CoL","106010",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla dogieli Ioff, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"dogieli",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla dogieli"
"CoL","106020",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla floridensis (I.Fox, 1939)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"floridensis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla floridensis"
"CoL","106030",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla globiceps (Taschenberg, 1880)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"globiceps",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla globiceps"
"CoL","106050",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla gracilis Lewis, 1971",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"gracilis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla gracilis"
"CoL","106060",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla hangchowensis Liu Chiying, 1939",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"hangchowensis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla hangchowensis"
"CoL","106070",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla hohuana Lein Jih-ching & Weng Ming-hui, 1996",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"hohuana",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla hohuana"
"CoL","106090",NA,"106080",NA,NA,NA,NA,NA,"Chaetopsylla homoea carenis (Jordan, 1932)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"homoea","carenis","subspecies",NA,NA,NA,"ICZN","synonym",NA,NA,"Chaetopsylla homoea carenis"
"CoL","106080",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla homoea Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"homoea",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla homoea"
"CoL","105910",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla hyaenae (Kolenati, 1846)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"hyaenae",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla hyaenae"
"CoL","106100",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla jamesoni Sakaguti, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"jamesoni",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla jamesoni"
"CoL","106110",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla korobkovi Tiflov & Kolpakova, 1937",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"korobkovi",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla korobkovi"
"CoL","106120",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla lasia Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"lasia",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla lasia"
"CoL","106130",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla lotoris (Stewart, 1926)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"lotoris",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla lotoris"
"CoL","106140",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla matina (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"matina",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla matina"
"CoL","106150",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla media Wu Houyong, Wu Wenzhen & Tsai Liyuen, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"media",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla media"
"CoL","106160",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla mikado Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"mikado",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla mikado"
"CoL","106180",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla mirabilis Ioff & Argyropulo, 1934",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"mirabilis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla mirabilis"
"CoL","106190",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla rothschildi Kohaut, 1903",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"rothschildi",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla rothschildi"
"CoL","106210",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla setosa Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"setosa",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla setosa"
"CoL","106220",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla stewarti Johnson, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"stewarti",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla stewarti"
"CoL","106230",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla trichosa Kohaut, 1903",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"trichosa",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla trichosa"
"CoL","105930",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla tuberculaticeps (Bezzi, 1890)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"tuberculaticeps",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla tuberculaticeps"
"CoL","138880",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla wangi Liu, 1997",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"wangi",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla wangi"
"CoL","106260",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla wenxianensis Wang Hsine, Liu Chien & Liu Chiying, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"wenxianensis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla wenxianensis"
"CoL","106270",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla zhengi Xie Baoqi, He Jinhow & Chao Zhongjie, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"zhengi",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla zhengi"
"CoL","106280",NA,NA,"x6A",NA,NA,NA,NA,"Chaetopsylla zibellina Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"zibellina",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chaetopsylla zibellina"
"CoL","121120",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla aethiopica Beaucournu & Morel, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"aethiopica",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla aethiopica"
"CoL","121330",NA,"121320",NA,NA,NA,NA,NA,"Chiastopsylla caffrarica De Meillon, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"caffrarica",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Chiastopsylla caffrarica"
"CoL","121130",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla capensis De Meillon, 1947",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"capensis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla capensis"
"CoL","121140",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla carus De Meillon & Hardy, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"carus",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla carus"
"CoL","121150",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla coraxis De Meillon, 1942",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"coraxis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla coraxis"
"CoL","121180",NA,"121170",NA,NA,NA,NA,NA,"Chiastopsylla couchae De Meillon, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"couchae",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Chiastopsylla couchae"
"CoL","121340",NA,"121320",NA,NA,NA,NA,NA,"Chiastopsylla crassus De Meillon, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"crassus",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Chiastopsylla crassus"
"CoL","121160",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla gariepensis De Meillon & Hardy, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"gariepensis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla gariepensis"
"CoL","121170",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla godfreyi Waterston, 1913",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"godfreyi",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla godfreyi"
"CoL","121260",NA,"121250",NA,NA,NA,NA,NA,"Chiastopsylla klaveriana De Meillon, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"klaveriana",NA,"species",NA,NA,NA,"ICZN","synonym",NA,NA,"Chiastopsylla klaveriana"
"CoL","121190",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla monticola De Meillon & Hardy, 1954",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"monticola",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla monticola"
"CoL","121200",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla mulleri Ingram, 1927",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"mulleri",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla mulleri"
"CoL","121220",NA,NA,"121200",NA,NA,NA,NA,"Chiastopsylla mulleri longisetis Ingram, 1927",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"mulleri","longisetis","subspecies",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla mulleri longisetis"
"CoL","121210",NA,NA,"121200",NA,NA,NA,NA,"Chiastopsylla mulleri mulleri Ingram, 1927",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"mulleri","mulleri","subspecies",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla mulleri mulleri"
"CoL","121230",NA,NA,"121200",NA,NA,NA,NA,"Chiastopsylla mulleri simplex Haeselbarth, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"mulleri","simplex","subspecies",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla mulleri simplex"
"CoL","121240",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla nama De Meillon & Hardy, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"nama",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla nama"
"CoL","121250",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla numae (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"numae",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla numae"
"CoL","121270",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla octavii (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"octavii",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla octavii"
"CoL","121280",NA,"121270",NA,NA,NA,NA,NA,"Chiastopsylla octavii caledonia De Meillon, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"octavii","caledonia","subspecies",NA,NA,NA,"ICZN","synonym",NA,NA,"Chiastopsylla octavii caledonia"
"CoL","139320",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla petroma Hastriter, 2001",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"petroma",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla petroma"
"CoL","121290",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla pitchfordi Ingram, 1927",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"pitchfordi",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla pitchfordi"
"CoL","121300",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla quadrisetis De Meillon, 1930",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"quadrisetis",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla quadrisetis"
"CoL","121310",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla roseinnesi De Meillon & Hardy, 1954",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"roseinnesi",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla roseinnesi"
"CoL","121320",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla rossi (Waterston, 1909)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"rossi",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla rossi"
"CoL","100030",NA,NA,"x4N",NA,NA,NA,NA,"Chiastopsylla tetratricha Hastriter, 1998",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae",NA,"Chiastopsylla",NA,"tetratricha",NA,"species",NA,NA,NA,"ICZN","accepted",NA,NA,"Chiastopsylla tetratricha"
