"id","order","family","genus","species","subspecies","taxonlevel","accid","canonical","source"
113,"Siphonaptera","Leptopsyllidae","Amphipsylla","casis",NA,"species",0,"Amphipsylla casis","Lewis, CoL, GBIF"
2796,"Siphonaptera","Leptopsyllidae","Amphipsylla","certa",NA,"species",148,"Amphipsylla certa","Lewis, CoL, GBIF"
2795,"Siphonaptera","Leptopsyllidae","Amphipsylla","contigua",NA,"species",147,"Amphipsylla contigua","Lewis, CoL, GBIF"
3173,"Siphonaptera","Leptopsyllidae","Amphipsylla","contigua","locuples","subspecies",147,"Amphipsylla contigua locuples","Lewis"
114,"Siphonaptera","Leptopsyllidae","Amphipsylla","daea",NA,"species",0,"Amphipsylla daea","Lewis, CoL, GBIF"
115,"Siphonaptera","Leptopsyllidae","Amphipsylla","dumalis",NA,"species",0,"Amphipsylla dumalis","Lewis, CoL, GBIF"
2794,"Siphonaptera","Leptopsyllidae","Amphipsylla","dumalis","dilatata","subspecies",115,"Amphipsylla dumalis dilatata","Lewis, CoL, GBIF"
6429,"Siphonaptera","Leptopsyllidae","Amphipsylla","elata","botis","subspecies",140,"Amphipsylla elata botis","GBIF"
231,"Siphonaptera","Leptopsyllidae","Amphipsylla","ewingi",NA,"species",0,"Amphipsylla ewingi","GBIF"
116,"Siphonaptera","Leptopsyllidae","Amphipsylla","georgica",NA,"species",0,"Amphipsylla georgica","Lewis, CoL, GBIF"
117,"Siphonaptera","Leptopsyllidae","Amphipsylla","germani",NA,"species",0,"Amphipsylla germani","Lewis, CoL, GBIF"
2911,"Siphonaptera","Ceratophyllidae","Amphipsylla","hadweni",NA,"species",1531,"Amphipsylla hadweni","Lewis, GBIF"
6439,"Siphonaptera","Leptopsyllidae","Amphipsylla","hanzaki",NA,"species",147,"Amphipsylla hanzaki","GBIF"
118,"Siphonaptera","Leptopsyllidae","Amphipsylla","jingtieshanensis",NA,"species",0,"Amphipsylla jingtieshanensis","Lewis, CoL, GBIF"
119,"Siphonaptera","Leptopsyllidae","Amphipsylla","kalabukhovi",NA,"species",0,"Amphipsylla kalabukhovi","Lewis, CoL, GBIF"
120,"Siphonaptera","Leptopsyllidae","Amphipsylla","kulkarnii",NA,"species",0,"Amphipsylla kulkarnii","Lewis, CoL, NMNH, GBIF"
461,"Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi",NA,"species",0,"Amphipsylla kuznetzovi","CoL, GBIF"
3253,"Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","deminuta","subspecies",121,"Amphipsylla kuznetzovi deminuta","Lewis, CoL, GBIF"
3047,"Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","glacialis","subspecies",121,"Amphipsylla kuznetzovi glacialis","Lewis, CoL, GBIF"
121,"Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","kuznetzovi","subspecies",0,"Amphipsylla kuznetzovi kuznetzovi","Lewis, CoL, GBIF"
122,"Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","tjanshanica","subspecies",0,"Amphipsylla kuznetzovi tjanshanica","Lewis, CoL, GBIF"
2797,"Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","transcaucasica","subspecies",156,"Amphipsylla kuznetzovi transcaucasica","Lewis"
464,"Siphonaptera","Leptopsyllidae","Amphipsylla","longispina",NA,"species",0,"Amphipsylla longispina","CoL, GBIF"
123,"Siphonaptera","Leptopsyllidae","Amphipsylla","longispina","gongheensis","subspecies",0,"Amphipsylla longispina gongheensis","Lewis, CoL, GBIF"
124,"Siphonaptera","Leptopsyllidae","Amphipsylla","longispina","longispina","subspecies",0,"Amphipsylla longispina longispina","Lewis, CoL, GBIF"
466,"Siphonaptera","Leptopsyllidae","Amphipsylla","marikovskii",NA,"species",0,"Amphipsylla marikovskii","CoL, GBIF"
125,"Siphonaptera","Leptopsyllidae","Amphipsylla","marikovskii","ewingi","subspecies",0,"Amphipsylla marikovskii ewingi","Lewis, CoL, NMNH, FMNH, GBIF"
126,"Siphonaptera","Leptopsyllidae","Amphipsylla","marikovskii","marikovskii","subspecies",0,"Amphipsylla marikovskii marikovskii","Lewis, CoL, GBIF"
127,"Siphonaptera","Leptopsyllidae","Amphipsylla","montana",NA,"species",0,"Amphipsylla montana","Lewis, CoL, NMNH, GBIF"
128,"Siphonaptera","Leptopsyllidae","Amphipsylla","montium",NA,"species",0,"Amphipsylla montium","Lewis, CoL, NMNH, GBIF"
252,"Siphonaptera","Leptopsyllidae","Amphipsylla","neotomae",NA,"species",0,"Amphipsylla neotomae","GBIF"
129,"Siphonaptera","Leptopsyllidae","Amphipsylla","orthogonia",NA,"species",0,"Amphipsylla orthogonia","Lewis, CoL, GBIF"
130,"Siphonaptera","Leptopsyllidae","Amphipsylla","parthiana",NA,"species",0,"Amphipsylla parthiana","Lewis, CoL, GBIF"
131,"Siphonaptera","Leptopsyllidae","Amphipsylla","paucispina",NA,"species",0,"Amphipsylla paucispina","Lewis"
132,"Siphonaptera","Leptopsyllidae","Amphipsylla","petristshevae",NA,"species",0,"Amphipsylla petristshevae","Lewis, CoL, GBIF"
473,"Siphonaptera","Leptopsyllidae","Amphipsylla","phaiomydis",NA,"species",0,"Amphipsylla phaiomydis","CoL, GBIF"
133,"Siphonaptera","Leptopsyllidae","Amphipsylla","phaiomydis","iskul","subspecies",0,"Amphipsylla phaiomydis iskul","Lewis, CoL, GBIF"
134,"Siphonaptera","Leptopsyllidae","Amphipsylla","phaiomydis","limonia","subspecies",0,"Amphipsylla phaiomydis limonia","Lewis, CoL, GBIF"
135,"Siphonaptera","Leptopsyllidae","Amphipsylla","phaiomydis","phaiomydis","subspecies",0,"Amphipsylla phaiomydis phaiomydis","Lewis, CoL, GBIF"
136,"Siphonaptera","Leptopsyllidae","Amphipsylla","polyspina",NA,"species",0,"Amphipsylla polyspina","Lewis, CoL, GBIF"
137,"Siphonaptera","Leptopsyllidae","Amphipsylla","postsinusa",NA,"species",0,"Amphipsylla postsinusa","Lewis, CoL, GBIF"
138,"Siphonaptera","Leptopsyllidae","Amphipsylla","prima",NA,"species",0,"Amphipsylla prima","Lewis, CoL, GBIF"
3546,"Siphonaptera","Leptopsyllidae","Amphipsylla","primaris",NA,"species",140,"Amphipsylla primaris","CoL, GBIF"
139,"Siphonaptera","Leptopsyllidae","Amphipsylla","primaris","beigiangensis","subspecies",0,"Amphipsylla primaris beigiangensis","Lewis, CoL, GBIF"
3048,"Siphonaptera","Leptopsyllidae","Amphipsylla","primaris","botis","subspecies",140,"Amphipsylla primaris botis","Lewis, CoL, GBIF"
140,"Siphonaptera","Leptopsyllidae","Amphipsylla","primaris","mitis","subspecies",0,"Amphipsylla primaris mitis","Lewis, CoL, GBIF"
141,"Siphonaptera","Leptopsyllidae","Amphipsylla","primaris","primaris","subspecies",0,"Amphipsylla primaris primaris","Lewis, CoL, GBIF"
142,"Siphonaptera","Leptopsyllidae","Amphipsylla","qinghaiensis",NA,"species",0,"Amphipsylla qinghaiensis","Lewis, CoL, GBIF"
143,"Siphonaptera","Leptopsyllidae","Amphipsylla","quadratedigita",NA,"species",0,"Amphipsylla quadratedigita","Lewis, CoL, GBIF"
488,"Siphonaptera","Leptopsyllidae","Amphipsylla","quadratoides",NA,"species",0,"Amphipsylla quadratoides","CoL, GBIF"
144,"Siphonaptera","Leptopsyllidae","Amphipsylla","quadratoides","huangnanensis","subspecies",0,"Amphipsylla quadratoides huangnanensis","Lewis, CoL, GBIF"
145,"Siphonaptera","Leptopsyllidae","Amphipsylla","quadratoides","quadratoides","subspecies",0,"Amphipsylla quadratoides quadratoides","Lewis, CoL, GBIF"
146,"Siphonaptera","Leptopsyllidae","Amphipsylla","quadratoides","zhongdianensis","subspecies",0,"Amphipsylla quadratoides zhongdianensis","Lewis, CoL, GBIF"
147,"Siphonaptera","Leptopsyllidae","Amphipsylla","rossica",NA,"species",0,"Amphipsylla rossica","Lewis, CoL, GBIF"
3297,"Siphonaptera","Leptopsyllidae","Amphipsylla","rossica","hanzaki","subspecies",147,"Amphipsylla rossica hanzaki","Lewis, CoL, GBIF"
3559,"Siphonaptera","Leptopsyllidae","Amphipsylla","rossica","locuples","subspecies",147,"Amphipsylla rossica locuples","CoL, GBIF"
148,"Siphonaptera","Leptopsyllidae","Amphipsylla","schelkovnikovi",NA,"species",0,"Amphipsylla schelkovnikovi","Lewis, CoL, NMNH, GBIF"
3174,"Siphonaptera","Leptopsyllidae","Amphipsylla","schelkovnikovi","irana","subspecies",148,"Amphipsylla schelkovnikovi irana","Lewis, CoL, GBIF"
6454,"Siphonaptera","Leptopsyllidae","Amphipsylla","sepifera",NA,"species",152,"Amphipsylla sepifera","GBIF"
496,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica",NA,"species",0,"Amphipsylla sibirica","CoL, GBIF"
149,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","hetera","subspecies",0,"Amphipsylla sibirica hetera","Lewis, CoL, GBIF"
3049,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","intermedia","subspecies",149,"Amphipsylla sibirica intermedia","Lewis, CoL, GBIF"
150,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","orientalis","subspecies",0,"Amphipsylla sibirica orientalis","Lewis, CoL, GBIF"
151,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","pollionis","subspecies",0,"Amphipsylla sibirica pollionis","Lewis, CoL, GBIF"
152,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","sepifera","subspecies",0,"Amphipsylla sibirica sepifera","Lewis, CoL, GBIF"
153,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","sibirica","subspecies",0,"Amphipsylla sibirica sibirica","Lewis, CoL, NMNH, FMNH, GBIF"
6469,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","washingtona","subspecies",164,"Amphipsylla sibirica washingtona","GBIF"
154,"Siphonaptera","Leptopsyllidae","Amphipsylla","socia",NA,"species",0,"Amphipsylla socia","Lewis, CoL, GBIF"
155,"Siphonaptera","Leptopsyllidae","Amphipsylla","tenuihama",NA,"species",0,"Amphipsylla tenuihama","Lewis, CoL, GBIF"
505,"Siphonaptera","Leptopsyllidae","Amphipsylla","thoracicus",NA,"species",496,"Amphipsylla thoracicus","CoL, GBIF"
3254,"Siphonaptera","Leptopsyllidae","Amphipsylla","transbajkalica",NA,"species",140,"Amphipsylla transbajkalica","Lewis, CoL, GBIF"
156,"Siphonaptera","Leptopsyllidae","Amphipsylla","transcaucasica",NA,"species",0,"Amphipsylla transcaucasica","Lewis, CoL, GBIF"
512,"Siphonaptera","Leptopsyllidae","Amphipsylla","tuta",NA,"species",0,"Amphipsylla tuta","CoL, GBIF"
157,"Siphonaptera","Leptopsyllidae","Amphipsylla","tuta","chaliensis","subspecies",0,"Amphipsylla tuta chaliensis","Lewis, CoL, GBIF"
158,"Siphonaptera","Leptopsyllidae","Amphipsylla","tuta","deqinensis","subspecies",0,"Amphipsylla tuta deqinensis","Lewis, CoL, GBIF"
159,"Siphonaptera","Leptopsyllidae","Amphipsylla","tuta","gregorii","subspecies",0,"Amphipsylla tuta gregorii","Lewis, CoL, GBIF"
160,"Siphonaptera","Leptopsyllidae","Amphipsylla","tuta","tuta","subspecies",0,"Amphipsylla tuta tuta","Lewis, CoL, GBIF"
161,"Siphonaptera","Leptopsyllidae","Amphipsylla","tutatoides",NA,"species",0,"Amphipsylla tutatoides","Lewis, CoL, GBIF"
515,"Siphonaptera","Leptopsyllidae","Amphipsylla","vinogradovi",NA,"species",0,"Amphipsylla vinogradovi","CoL, GBIF"
162,"Siphonaptera","Leptopsyllidae","Amphipsylla","vinogradovi","gansuensis","subspecies",0,"Amphipsylla vinogradovi gansuensis","Lewis, CoL, GBIF"
163,"Siphonaptera","Leptopsyllidae","Amphipsylla","vinogradovi","vinogradovi","subspecies",0,"Amphipsylla vinogradovi vinogradovi","Lewis, CoL, GBIF"
164,"Siphonaptera","Leptopsyllidae","Amphipsylla","washingtona",NA,"species",0,"Amphipsylla washingtona","Lewis, CoL, GBIF"
165,"Siphonaptera","Leptopsyllidae","Amphipsylla","weiningensis",NA,"species",0,"Amphipsylla weiningensis","Lewis, CoL, GBIF"
166,"Siphonaptera","Leptopsyllidae","Amphipsylla","yadongensis",NA,"species",0,"Amphipsylla yadongensis","Lewis, CoL, GBIF"
167,"Siphonaptera","Ancistropsyllidae","Ancistropsylla","nepalensis",NA,"species",0,"Ancistropsylla nepalensis","Lewis, CoL, NMNH, GBIF"
168,"Siphonaptera","Ancistropsyllidae","Ancistropsylla","roubaudi",NA,"species",0,"Ancistropsylla roubaudi","Lewis, CoL, GBIF"
169,"Siphonaptera","Ancistropsyllidae","Ancistropsylla","siamensis",NA,"species",0,"Ancistropsylla siamensis","Lewis, CoL, GBIF"
170,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","amphibolus",NA,"species",0,"Anomiopsyllus amphibolus","Lewis, CoL, NMNH, FMNH, GBIF"
3051,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","californicus",NA,"species",180,"Anomiopsyllus californicus","Lewis, CoL, GBIF"
314,"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","congruens",NA,"species",0,"Anomiopsyllus congruens","GBIF"
171,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","durangoensis",NA,"species",0,"Anomiopsyllus durangoensis","Lewis, CoL, NMNH, GBIF"
526,"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","falsicalifornicus",NA,"species",0,"Anomiopsyllus falsicalifornicus","CoL, NMNH, FMNH, GBIF"
172,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","falsicalifornicus","congruens","subspecies",0,"Anomiopsyllus falsicalifornicus congruens","Lewis, CoL, NMNH, FMNH, GBIF"
173,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","falsicalifornicus","falsicalifornicus","subspecies",0,"Anomiopsyllus falsicalifornicus falsicalifornicus","Lewis, CoL, GBIF"
319,"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","hiemalis",NA,"species",0,"Anomiopsyllus hiemalis","GBIF"
174,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","martini",NA,"species",0,"Anomiopsyllus martini","Lewis, CoL, NMNH, GBIF"
175,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","montanus",NA,"species",0,"Anomiopsyllus montanus","Lewis, CoL, NMNH, FMNH, GBIF"
176,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","nidiophilus",NA,"species",0,"Anomiopsyllus nidiophilus","Lewis, CoL, NMNH, GBIF"
177,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","novomexicanensis",NA,"species",0,"Anomiopsyllus novomexicanensis","Lewis, CoL, NMNH, FMNH, GBIF"
3594,"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","nudatus",NA,"species",180,"Anomiopsyllus nudatus","CoL, NMNH, FMNH, GBIF"
178,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","nudatus","hiemalis","subspecies",0,"Anomiopsyllus nudatus hiemalis","Lewis, CoL, NMNH, FMNH, GBIF"
179,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","nudatus","mexicanus","subspecies",0,"Anomiopsyllus nudatus mexicanus","Lewis, CoL, NMNH, FMNH, GBIF"
180,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","nudatus","nudatus","subspecies",0,"Anomiopsyllus nudatus nudatus","Lewis, CoL, GBIF"
181,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","oaxacae",NA,"species",0,"Anomiopsyllus oaxacae","Lewis, CoL, GBIF"
182,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","perotensis",NA,"species",0,"Anomiopsyllus perotensis","Lewis"
2798,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","princei",NA,"species",174,"Anomiopsyllus princei","Lewis, CoL, GBIF"
183,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","sinuatus",NA,"species",0,"Anomiopsyllus sinuatus","Lewis, CoL, GBIF"
184,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","traubi",NA,"species",0,"Anomiopsyllus traubi","Lewis, CoL, GBIF"
185,"Siphonaptera","Ctenophthalmidae","Anomiopsyllus","walkeri",NA,"species",0,"Anomiopsyllus walkeri","Lewis, CoL, NMNH, FMNH, GBIF"
186,"Siphonaptera","Pulicidae","Aphropsylla","conversa",NA,"species",0,"Aphropsylla conversa","Lewis, CoL, GBIF"
187,"Siphonaptera","Pulicidae","Aphropsylla","truncata",NA,"species",0,"Aphropsylla truncata","Lewis"
188,"Siphonaptera","Pulicidae","Aphropsylla","wollastoni",NA,"species",0,"Aphropsylla wollastoni","Lewis, CoL, GBIF"
3151,"Siphonaptera","Ischnopsyllidae","Aptilopsylla","carlsbadensis",NA,"species",2465,"Aptilopsylla carlsbadensis","Lewis, CoL"
189,"Siphonaptera","Ischnopsyllidae","Araeopsylla","elbeli",NA,"species",0,"Araeopsylla elbeli","Lewis, CoL, GBIF"
190,"Siphonaptera","Ischnopsyllidae","Araeopsylla","faini",NA,"species",0,"Araeopsylla faini","Lewis, CoL, GBIF"
191,"Siphonaptera","Ischnopsyllidae","Araeopsylla","gestroi",NA,"species",0,"Araeopsylla gestroi","Lewis, CoL, GBIF"
192,"Siphonaptera","Ischnopsyllidae","Araeopsylla","goodmani",NA,"species",0,"Araeopsylla goodmani","Lewis"
3148,"Siphonaptera","Ischnopsyllidae","Araeopsylla","hispanica",NA,"species",2352,"Araeopsylla hispanica","Lewis"
193,"Siphonaptera","Ischnopsyllidae","Araeopsylla","immanis",NA,"species",0,"Araeopsylla immanis","Lewis, CoL, GBIF"
194,"Siphonaptera","Ischnopsyllidae","Araeopsylla","lumareti",NA,"species",0,"Araeopsylla lumareti","Lewis, CoL, GBIF"
195,"Siphonaptera","Ischnopsyllidae","Araeopsylla","martialis",NA,"species",0,"Araeopsylla martialis","Lewis, CoL, GBIF"
196,"Siphonaptera","Ischnopsyllidae","Araeopsylla","phnomensis",NA,"species",0,"Araeopsylla phnomensis","Lewis, CoL, GBIF"
197,"Siphonaptera","Ischnopsyllidae","Araeopsylla","scitula",NA,"species",0,"Araeopsylla scitula","Lewis, CoL, NMNH, GBIF"
198,"Siphonaptera","Ischnopsyllidae","Araeopsylla","smiti",NA,"species",0,"Araeopsylla smiti","Lewis"
199,"Siphonaptera","Ischnopsyllidae","Araeopsylla","wassifi",NA,"species",0,"Araeopsylla wassifi","Lewis, CoL, GBIF"
554,"Siphonaptera","Pulicidae","Archaeopsylla","erinacei",NA,"species",0,"Archaeopsylla erinacei","CoL, NMNH, FMNH"
200,"Siphonaptera","Pulicidae","Archaeopsylla","erinacei","erinacei","subspecies",0,"Archaeopsylla erinacei erinacei","Lewis, CoL, NMNH, GBIF"
201,"Siphonaptera","Pulicidae","Archaeopsylla","erinacei","maura","subspecies",0,"Archaeopsylla erinacei maura","Lewis, CoL, NMNH, GBIF"
6507,"Siphonaptera","Pulicidae","Archaeopsylla","metallescens",NA,"species",200,"Archaeopsylla metallescens","GBIF"
3053,"Siphonaptera","Pulicidae","Archaeopsylla","polymorphus",NA,"species",201,"Archaeopsylla polymorphus","Lewis"
202,"Siphonaptera","Pulicidae","Archaeopsylla","sinensis",NA,"species",0,"Archaeopsylla sinensis","Lewis, CoL, GBIF"
204,"Siphonaptera","Stivaliidae","Astivalius","archboldi",NA,"species",0,"Astivalius archboldi","Lewis"
205,"Siphonaptera","Stivaliidae","Astivalius","microphthalmus",NA,"species",0,"Astivalius microphthalmus","Lewis, CoL, GBIF"
206,"Siphonaptera","Stivaliidae","Astivalius","mirzai",NA,"species",0,"Astivalius mirzai","Lewis"
207,"Siphonaptera","Stivaliidae","Astivalius","toxopeusi",NA,"species",0,"Astivalius toxopeusi","Lewis"
2909,"Siphonaptera","Ctenophthalmidae","Atheropsylla","bakeri",NA,"species",1490,"Atheropsylla bakeri","Lewis, CoL"
4954,"Siphonaptera",NA,"Atheropsylla","cochisei",NA,"species",1487,"Atheropsylla cochisei","CoL"
4964,"Siphonaptera",NA,"Atheropsylla","jewetti",NA,"species",1495,"Atheropsylla jewetti","CoL"
4965,"Siphonaptera",NA,"Atheropsylla","walkeri",NA,"species",1495,"Atheropsylla walkeri","CoL"
208,"Siphonaptera","Pulicidae","Atopopsyllus","cionus",NA,"species",0,"Atopopsyllus cionus","Lewis"
3054,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","artius",NA,"species",213,"Atyphloceras artius","Lewis"
209,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","bishopi",NA,"species",0,"Atyphloceras bishopi","Lewis, CoL, NMNH, FMNH, GBIF"
565,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","echis",NA,"species",0,"Atyphloceras echis","CoL, GBIF"
210,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","echis","echis","subspecies",0,"Atyphloceras echis echis","Lewis, CoL, NMNH, FMNH, GBIF"
211,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","echis","longipalpus","subspecies",0,"Atyphloceras echis longipalpus","Lewis, CoL, NMNH, FMNH, GBIF"
376,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","felix",NA,"species",0,"Atyphloceras felix","GBIF"
567,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","multidentatus",NA,"species",0,"Atyphloceras multidentatus","CoL"
212,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","multidentatus","alvarezi","subspecies",0,"Atyphloceras multidentatus alvarezi","Lewis, CoL, GBIF"
213,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","multidentatus","multidentatus","subspecies",0,"Atyphloceras multidentatus multidentatus","Lewis, CoL, NMNH, FMNH, GBIF"
214,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","nuperus",NA,"species",0,"Atyphloceras nuperus","Lewis, CoL, GBIF"
3624,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","nuperus","palina","subspecies",214,"Atyphloceras nuperus palina","CoL, GBIF"
215,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","shogakii",NA,"species",0,"Atyphloceras shogakii","Lewis, CoL, GBIF"
216,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","tancitari",NA,"species",0,"Atyphloceras tancitari","Lewis, CoL, NMNH, GBIF"
3257,"Siphonaptera","Hystrichopsyllidae","Atyphoceras",NA,"felix","subspecies",213,"Atyphoceras felix","Lewis"
4589,"Siphonaptera",NA,"Augustsonius","intermedius",NA,"species",1109,"Augustsonius intermedius","CoL"
218,"Siphonaptera","Pygiopsyllidae","Austropsylla","brevipecten",NA,"species",0,"Austropsylla brevipecten","Lewis, CoL, GBIF"
219,"Siphonaptera","Stivaliidae","Aviostivalius","apapillus",NA,"species",0,"Aviostivalius apapillus","Lewis"
220,"Siphonaptera","Stivaliidae","Aviostivalius","hylomysus",NA,"species",0,"Aviostivalius hylomysus","Lewis, CoL, GBIF"
221,"Siphonaptera","Stivaliidae","Aviostivalius","klossi",NA,"species",0,"Aviostivalius klossi","Lewis, CoL, NMNH, GBIF"
578,"Siphonaptera","Stivaliidae","Aviostivalius","klossi","bispiniformis","subspecies",0,"Aviostivalius klossi bispiniformis","CoL, GBIF"
579,"Siphonaptera","Stivaliidae","Aviostivalius","klossi","klossi","subspecies",0,"Aviostivalius klossi klossi","CoL, NMNH, GBIF"
3630,"Siphonaptera","Stivaliidae","Aviostivalius","synetus",NA,"species",221,"Aviostivalius synetus","CoL, GBIF"
397,"Siphonaptera","Pygiopsyllidae","Aviostivalus","klossi",NA,"species",0,"Aviostivalus klossi","GBIF"
398,"Siphonaptera","Pygiopsyllidae","Aviostivalus","klossi","alishanensis","subspecies",0,"Aviostivalus klossi alishanensis","GBIF"
399,"Siphonaptera","Pygiopsyllidae","Aviostivalus","klossi","klossi","subspecies",0,"Aviostivalus klossi klossi","GBIF"
222,"Siphonaptera","Rhopalopsyllidae","Ayeshaepsylla","thurmani",NA,"species",0,"Ayeshaepsylla thurmani","Lewis"
223,"Siphonaptera","Ceratophyllidae","Baculomeris","altmani",NA,"species",0,"Baculomeris altmani","Lewis, CoL, NMNH, GBIF"
224,"Siphonaptera","Ceratophyllidae","Baculomeris","schmidti",NA,"species",0,"Baculomeris schmidti","Lewis, CoL, NMNH, GBIF"
