"order","family","genus","species","subspecies","author","taxonlevel","canonical","source","merge_tag","id","accid"
"Siphonaptera","Ctenophthalmidae","Catallagia","arizonae",NA,"Holland, 1960","species","Catallagia arizonae","Lewis","orig",189,0
"Siphonaptera","Ctenophthalmidae","Catallagia","borealis",NA,"Ewing, 1929","species","Catallagia borealis","Lewis","orig",190,0
"Siphonaptera","Ctenophthalmidae","Catallagia","calisheri",NA,"Eads & Campos, 1979","species","Catallagia calisheri","Lewis","orig",191,0
"Siphonaptera","Ctenophthalmidae","Catallagia","chamberlini",NA,"Hubbard, 1940","species","Catallagia chamberlini","Lewis","orig",192,0
"Siphonaptera","Ctenophthalmidae","Catallagia","charlottensis",NA,"(Baker, 1898)","species","Catallagia charlottensis","Lewis","orig",193,0
"Siphonaptera","Ctenophthalmidae","Catallagia","dacenkoi",NA,"Ioff, 1940","species","Catallagia dacenkoi","Lewis","orig",194,0
"Siphonaptera","Ctenophthalmidae","Catallagia","decipiens",NA,"Rothschild, 1915","species","Catallagia decipiens","Lewis","orig",195,0
"Siphonaptera","Ctenophthalmidae","Catallagia","duffneri",NA,"Lewis & Haas, 2001","species","Catallagia duffneri","Lewis","orig",196,0
"Siphonaptera","Ctenophthalmidae","Catallagia","fetisovi",NA,"Vovchinskaya, 1944","species","Catallagia fetisovi","Lewis","orig",197,0
"Siphonaptera","Ctenophthalmidae","Catallagia","ioffi",NA,"Scalon, 1950","species","Catallagia ioffi","Lewis","orig",198,0
"Siphonaptera","Ctenophthalmidae","Catallagia","jellisoni",NA,"Holland, 1954","species","Catallagia jellisoni","Lewis","orig",199,0
"Siphonaptera","Ctenophthalmidae","Catallagia","luski",NA,"Schwan & Nelson, 1983","species","Catallagia luski","Lewis","orig",200,0
"Siphonaptera","Ctenophthalmidae","Catallagia","mathesoni",NA,"Jameson, 1950","species","Catallagia mathesoni","Lewis","orig",201,0
"Siphonaptera","Ctenophthalmidae","Catallagia","neweyi",NA,"Holland & Loshbaugh, 1958","species","Catallagia neweyi","Lewis","orig",202,0
"Siphonaptera","Ctenophthalmidae","Catallagia","sculleni",NA,"Hubbard, 1940","species","Catallagia sculleni","Lewis","orig",203,0
"Siphonaptera","Ctenophthalmidae","Catallagia","striata",NA,"Scalon, 1950","species","Catallagia striata","Lewis","orig",204,0
"Siphonaptera","Ctenophthalmidae","Catallagia","wymani",NA,"C. Fox, 1909","species","Catallagia wymani","Lewis","orig",205,0
"Siphonaptera","Pulicidae","Centetipsylla","madagascariensis",NA,"(Rothschild, 1900)","species","Centetipsylla madagascariensis","Lewis","orig",206,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","adustus",NA,"Jordan, 1932","species","Ceratophyllus adustus","Lewis","orig",207,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","affinis",NA,"Nordberg, 1935","species","Ceratophyllus affinis","Lewis","orig",208,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","altus",NA,"Tipton & Mendez, 1966","species","Ceratophyllus altus","Lewis","orig",209,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","arcuegens",NA,"Holland, 1952","species","Ceratophyllus arcuegens","Lewis","orig",210,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","borealis",NA,"Rothschild, 1907","species","Ceratophyllus borealis","Lewis","orig",211,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","calderwoodi",NA,"Holland, 1979","species","Ceratophyllus calderwoodi","Lewis","orig",212,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","caliotes",NA,"Jordan, 1937","species","Ceratophyllus caliotes","Lewis","orig",213,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","carniolicus",NA,"Brelih & Trilar, 2001","species","Ceratophyllus carniolicus","Lewis","orig",214,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","celsus",NA,"Jordan, 1926","species","Ceratophyllus celsus","Lewis","orig",215,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","chasteli",NA,"Beaucournu, Monnat & Launay, 1982","species","Ceratophyllus chasteli","Lewis","orig",216,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","chutsaensis",NA,"Liu & Wu, 1962","species","Ceratophyllus chutsaensis","Lewis","orig",217,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","coahuilensis",NA,"Eads, 1956","species","Ceratophyllus coahuilensis","Lewis","orig",218,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","columbae",NA,"(Gervais, 1844)","species","Ceratophyllus columbae","Lewis","orig",219,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","delichoni",NA,"Nordberg, 1935","species","Ceratophyllus delichoni","Lewis","orig",220,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","diffinis",NA,"Jordan, 1925","species","Ceratophyllus diffinis","Lewis","orig",221,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","fionnus",NA,"Usher, 1968","species","Ceratophyllus fionnus","Lewis","orig",222,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","frigoris",NA,"Darskaya, 1950","species","Ceratophyllus frigoris","Lewis","orig",223,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","fringillae",NA,"(Walker, 1856)","species","Ceratophyllus fringillae","Lewis","orig",224,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","gallinae",NA,"(Schrank, 1803)","species","Ceratophyllus gallinae","Lewis","orig",225,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","garei",NA,"Rothschild, 1902","species","Ceratophyllus garei","Lewis","orig",226,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","gilvus",NA,"Jordan & Rothschild, 1922","species","Ceratophyllus gilvus","Lewis","orig",227,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","guinanensis",NA,"Wu & Li, 1992","species","Ceratophyllus guinanensis","Lewis","orig",228,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","hagoromo",NA,"Jameson & Sakaguti, 1959","species","Ceratophyllus hagoromo","Lewis","orig",229,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","hirundinis",NA,"(Curtis, 1826)","species","Ceratophyllus hirundinis","Lewis","orig",230,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","idius",NA,"Jordan & Rothschild, 1922","species","Ceratophyllus idius","Lewis","orig",231,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","igii",NA,"Darskaya & Shiranovich, 1971","species","Ceratophyllus igii","Lewis","orig",232,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","lari",NA,"Holland, 1951","species","Ceratophyllus lari","Lewis","orig",233,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","liae",NA,"Wu & Li, 1990","species","Ceratophyllus liae","Lewis","orig",234,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","maculatus",NA,"Wagner, 1927","species","Ceratophyllus maculatus","Lewis","orig",235,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","nanshanensis",NA,"Tsai, Pan & Liu, 1980","species","Ceratophyllus nanshanensis","Lewis","orig",236,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","niger",NA,"C. Fox, 1908","species","Ceratophyllus niger","Lewis","orig",237,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","olsufjevi",NA,"Scalon & Violovich, 1961","species","Ceratophyllus olsufjevi","Lewis","orig",238,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","orites",NA,"Jordan, 1937","species","Ceratophyllus orites","Lewis","orig",239,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","pelecani",NA,"Augustson, 1942","species","Ceratophyllus pelecani","Lewis","orig",240,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","petrochelidoni",NA,"Wagner, 1936","species","Ceratophyllus petrochelidoni","Lewis","orig",241,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","phrillinae",NA,"Smit, 1976","species","Ceratophyllus phrillinae","Lewis","orig",242,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","picatilis",NA,"Cai & Wu, 1988","species","Ceratophyllus picatilis","Lewis","orig",243,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","pullatus",NA,"Jordan & Rothschild, 1920","species","Ceratophyllus pullatus","Lewis","orig",244,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","qinghaiensis",NA,"Zhang & Ma, 1985","species","Ceratophyllus qinghaiensis","Lewis","orig",245,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","rauschi",NA,"Holland, 1960","species","Ceratophyllus rauschi","Lewis","orig",246,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","riparius",NA,"Jordan & Rothschild, 1920","species","Ceratophyllus riparius","Lewis","orig",247,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","rossittensis",NA,"Dampt, 1913","species","Ceratophyllus rossittensis","Lewis","orig",248,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","rusticus",NA,"Wagner, 1903","species","Ceratophyllus rusticus","Lewis","orig",249,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","sclerapicalis",NA,"Tsai, Wu & Liu, 1974","species","Ceratophyllus sclerapicalis","Lewis","orig",250,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","scopulorum",NA,"Holland, 1952","species","Ceratophyllus scopulorum","Lewis","orig",251,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","sinicus",NA,"Jordan, 1932","species","Ceratophyllus sinicus","Lewis","orig",252,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","spinosus",NA,"Wagner, 1903","species","Ceratophyllus spinosus","Lewis","orig",253,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","titicacensis",NA,"Smit, 1978","species","Ceratophyllus titicacensis","Lewis","orig",254,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","tribulis",NA,"Jordan, 1926","species","Ceratophyllus tribulis","Lewis","orig",255,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","wui",NA,"Wang & Liu, 1996","species","Ceratophyllus wui","Lewis","orig",256,0
"Siphonaptera","Ceratophyllidae","Ceratophyllus","zhovtyi",NA,"Emel'yanova & Goncharov, 1966","species","Ceratophyllus zhovtyi","Lewis","orig",257,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","ailuropodae",NA,"Jeu, Wang & Li, 1991","species","Chaetopsylla ailuropodae","Lewis","orig",258,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","alia",NA,"Ioff, 1946","species","Chaetopsylla alia","Lewis","orig",259,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","appropinquans",NA,"(Wagner, 1930)","species","Chaetopsylla appropinquans","Lewis","orig",260,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","caucasica",NA,"Smit, 1953","species","Chaetopsylla caucasica","Lewis","orig",261,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","dogieli",NA,"Ioff, 1950","species","Chaetopsylla dogieli","Lewis","orig",262,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","floridensis",NA,"I. Fox, 1939","species","Chaetopsylla floridensis","Lewis","orig",263,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","globiceps",NA,"(Taschenberg, 1880)","species","Chaetopsylla globiceps","Lewis","orig",264,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","gracilis",NA,"Lewis, 1971","species","Chaetopsylla gracilis","Lewis","orig",265,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","hangchowensis",NA,"Liu, 1939","species","Chaetopsylla hangchowensis","Lewis","orig",266,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","hohuana",NA,"Lein & Wang, 1996","species","Chaetopsylla hohuana","Lewis","orig",267,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","homoea",NA,"Rothschild, 1906","species","Chaetopsylla homoea","Lewis","orig",268,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","hyaenae",NA,"(Kolenati, 1846)","species","Chaetopsylla hyaenae","Lewis","orig",269,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","jamesoni",NA,"Sakaguti, 1958","species","Chaetopsylla jamesoni","Lewis","orig",270,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","korobkovi",NA,"Tiflov & Kolpakova, 1937","species","Chaetopsylla korobkovi","Lewis","orig",271,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","lasia",NA,"Rothschild, 1906","species","Chaetopsylla lasia","Lewis","orig",272,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","lotoris",NA,"(Stewart, 1926)","species","Chaetopsylla lotoris","Lewis","orig",273,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","matina",NA,"(Jordan, 1925)","species","Chaetopsylla matina","Lewis","orig",274,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","media",NA,"Wu, Wu & Tsai, 1979","species","Chaetopsylla media","Lewis","orig",275,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","mikado",NA,"Rothschild, 1904","species","Chaetopsylla mikado","Lewis","orig",276,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","mirabilis",NA,"Ioff & Argyropulo, 1934","species","Chaetopsylla mirabilis","Lewis","orig",277,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","rothschildi",NA,"Kohaut, 1903","species","Chaetopsylla rothschildi","Lewis","orig",278,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","setosa",NA,"Rothschild, 1906","species","Chaetopsylla setosa","Lewis","orig",279,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","stewarti",NA,"Johnson, 1955","species","Chaetopsylla stewarti","Lewis","orig",280,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","trichosa",NA,"Kohaut, 1903","species","Chaetopsylla trichosa","Lewis","orig",281,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","tuberculaticeps",NA,"(Bezzi, 1890)","species","Chaetopsylla tuberculaticeps","Lewis","orig",282,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","wenxianensis",NA,"Wang, Liu & Liu, 1979","species","Chaetopsylla wenxianensis","Lewis","orig",283,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","zhengi",NA,"Xie, H & Chao, 1993","species","Chaetopsylla zhengi","Lewis","orig",284,0
"Siphonaptera","Vermipsyllidae","Chaetopsylla","zibellina",NA,"Ioff, 1946","species","Chaetopsylla zibellina","Lewis","orig",285,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","aethiopica",NA,"Beaucournu & Morel, 1992","species","Chiastopsylla aethiopica","Lewis","orig",286,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","capensis",NA,"DeMeillon, 1947","species","Chiastopsylla capensis","Lewis","orig",287,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","carus",NA,"DeMeillon & Hardy, 1953","species","Chiastopsylla carus","Lewis","orig",288,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","coraxis",NA,"DeMeillon, 1942","species","Chiastopsylla coraxis","Lewis","orig",289,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","gariepensis",NA,"DeMeillon & Hardy, 1953","species","Chiastopsylla gariepensis","Lewis","orig",290,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","godfreyi",NA,"Waterston, 1913","species","Chiastopsylla godfreyi","Lewis","orig",291,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","monticola",NA,"DeMeillon & Hardy, 1954","species","Chiastopsylla monticola","Lewis","orig",292,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","nama",NA,"DeMeillon & Hardy, 1951","species","Chiastopsylla nama","Lewis","orig",293,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","numae",NA,"(Rothschild, 1904)","species","Chiastopsylla numae","Lewis","orig",294,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","octavii",NA,"(Rothschild, 1904)","species","Chiastopsylla octavii","Lewis","orig",295,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","petroma",NA,"Hastriter, 2001","species","Chiastopsylla petroma","Lewis","orig",296,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","pitchfordi",NA,"Ingram, 1927","species","Chiastopsylla pitchfordi","Lewis","orig",297,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","quadrisetis",NA,"DeMeillon, 1930","species","Chiastopsylla quadrisetis","Lewis","orig",298,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","roseinnesi",NA,"DeMeillon & Hardy, 1954","species","Chiastopsylla roseinnesi","Lewis","orig",299,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","rossi",NA,"(Waterston, 1909)","species","Chiastopsylla rossi","Lewis","orig",300,0
"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","tetratricha",NA,"Hastriter, 1998","species","Chiastopsylla tetratricha","Lewis","orig",301,0
"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","haddowi",NA,"Smit, 1952","species","Chimaeropsylla haddowi","Lewis","orig",302,0
"Siphonaptera","Leptopsyllidae","Chinghaipsylla","ampliodigita",NA,"Liu, Liu & Liu, 1982","species","Chinghaipsylla ampliodigita","Lewis","orig",303,0
"Siphonaptera","Leptopsyllidae","Chinghaipsylla","bisinuosa",NA,"Liu, Tsai & Wu, 1974","species","Chinghaipsylla bisinuosa","Lewis","orig",304,0
"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","aegyptia",NA,"(Rothschild, 1903)","species","Chiropteropsylla aegyptia","Lewis","orig",305,0
"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","brockmani",NA,"Rothschild, 1915","species","Chiropteropsylla brockmani","Lewis","orig",306,0
"Siphonaptera","Pygiopsyllidae","Choristopsylla","leptophallus",NA,"Mardon, 1977","species","Choristopsylla leptophallus","Lewis","orig",307,0
"Siphonaptera","Pygiopsyllidae","Choristopsylla","ochi",NA,"(Rothschild, 1904)","species","Choristopsylla ochi","Lewis","orig",308,0
"Siphonaptera","Pygiopsyllidae","Choristopsylla","thomasi",NA,"(Rothschild, 1904)","species","Choristopsylla thomasi","Lewis","orig",309,0
"Siphonaptera","Pygiopsyllidae","Choristopsylla","tristis",NA,"(Rothschild, 1900)","species","Choristopsylla tristis","Lewis","orig",310,0
"Siphonaptera","Ceratophyllidae","Citellophilus","altaicus",NA,"(Ioff, 1936)","species","Citellophilus altaicus","Lewis","orig",311,0
"Siphonaptera","Ceratophyllidae","Citellophilus","gracilis",NA,"(Mikulin, 1957)","species","Citellophilus gracilis","Lewis","orig",312,0
"Siphonaptera","Ceratophyllidae","Citellophilus","jenissejensis",NA,"(Wagner, 1902)","species","Citellophilus jenissejensis","Lewis","orig",313,0
"Siphonaptera","Ceratophyllidae","Citellophilus","menzbieri",NA,"(Ioff, 1950)","species","Citellophilus menzbieri","Lewis","orig",314,0
"Siphonaptera","Ceratophyllidae","Citellophilus","relicticola",NA,"(Fedina, 1946)","species","Citellophilus relicticola","Lewis","orig",315,0
"Siphonaptera","Ceratophyllidae","Citellophilus","transcaucasicus",NA,"(Ioff & Argyropulo, 1934)","species","Citellophilus transcaucasicus","Lewis","orig",316,0
"Siphonaptera","Ceratophyllidae","Citellophilus","trispinus",NA,"(Wagner & Ioff, 1926)","species","Citellophilus trispinus","Lewis","orig",317,0
"Siphonaptera","Ceratophyllidae","Citellophilus","ullus",NA,"(Mikulin, 1957)","species","Citellophilus ullus","Lewis","orig",318,0
"Siphonaptera","Stephanocircidae","Cleopsylla","barquezi",NA,"Lopez-Berribetia, Hastriter & Diaz, 2016","species","Cleopsylla barquezi","Lewis","orig",319,0
"Siphonaptera","Stephanocircidae","Cleopsylla","monticola",NA,"Smit, 1953","species","Cleopsylla monticola","Lewis","orig",320,0
"Siphonaptera","Stephanocircidae","Cleopsylla","townsendi",NA,"Rothschild, 1914","species","Cleopsylla townsendi","Lewis","orig",321,0
"Siphonaptera","Stephanocircidae","Cleopsylla","vidua",NA,"Beaucournu & Gallardo, 1991","species","Cleopsylla vidua","Lewis","orig",322,0
"Siphonaptera","Ctenophthalmidae","Conorhinopsylla","nidicola",NA,"Jellison, 1945","species","Conorhinopsylla nidicola","Lewis","orig",323,0
"Siphonaptera","Ctenophthalmidae","Conorhinopsylla","stanfordi",NA,"Stewart, 1930","species","Conorhinopsylla stanfordi","Lewis","orig",324,0
"Siphonaptera","Leptopsyllidae","Conothobius","conothoae",NA,"(Ioff, 1946)","species","Conothobius conothoae","Lewis","orig",325,0
"Siphonaptera","Ischnopsyllidae","Coorilla","allisoni",NA,"Mardon, 1986","species","Coorilla allisoni","Lewis","orig",326,0
"Siphonaptera","Ischnopsyllidae","Coorilla","longictena",NA,"Dunnet & Mardon, 1973","species","Coorilla longictena","Lewis","orig",327,0
"Siphonaptera","Ischnopsyllidae","Coorilla","similis",NA,"Mardon & Allison, 1978","species","Coorilla similis","Lewis","orig",328,0
"Siphonaptera","Coptopsyllidae","Coptopsylla","afghana",NA,"Lewis, 1973","species","Coptopsylla afghana","Lewis","orig",329,0
"Siphonaptera","Coptopsyllidae","Coptopsylla","africana",NA,"Wagner, 1932","species","Coptopsylla africana","Lewis","orig",330,0
"Siphonaptera","Coptopsyllidae","Coptopsylla","arax",NA,"Isayeva-Gurvich, 1950","species","Coptopsylla arax","Lewis","orig",331,0
"Siphonaptera","Coptopsyllidae","Coptopsylla","bairamaliensis",NA,"Wagner, 1928","species","Coptopsylla bairamaliensis","Lewis","orig",332,0
