"taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus"
4480819,"21db5658-1621-4a7d-b284-3ec1dca446e7",1416905,"1416928","4480820","Amalareus arvicolae (Ioff, 1948)","(Ioff, 1948)","Amalareus arvicolae","Amalareus","arvicolae",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Amalareus Ioff, 1936","Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus"
4480817,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1416905,"1416927","4480818","Amalareus improvisus (Ioff, 1946)","(Ioff, 1946)","Amalareus improvisus","Amalareus","improvisus",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Amalareus Ioff, 1936","Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus"
4480823,"21db5658-1621-4a7d-b284-3ec1dca446e7",1419545,"6547284","6547284","Amalareus penicilliger (Grube, 1851)","(Grube, 1851)","Amalareus penicilliger","Amalareus","penicilliger",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Amalareus Ioff, 1936","Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulex"
4480827,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",9770335,"6194299","9046152","Amalareus penicilliger kratochvili (Rosicky, 1955)","(Rosicky, 1955)","Amalareus penicilliger kratochvili","Amalareus","penicilliger","kratochvili","subspecies",NA,NA,"homotypic synonym",NA,"Originally found in sources as synonym of Pulex penicilliger Grube, 1852","Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus"
4480833,"de8934f4-a136-481c-a87a-b0b202b80a31",9770335,"6194295","4480838","Amalareus penicilliger mustelae (C.W.Dale, 1878)","(C.W.Dale, 1878)","Amalareus penicilliger mustelae","Amalareus","penicilliger","mustelae","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus"
4480829,"de8934f4-a136-481c-a87a-b0b202b80a31",9770335,"6194297","9202591","Amalareus penicilliger pedias (Rothschild, 1911)","(Rothschild, 1911)","Amalareus penicilliger pedias","Amalareus","penicilliger","pedias","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus"
7342548,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1419545,"6547284",NA,"Amalareus penicilliger penicilliger","(Grube, 1851)","Amalareus penicilliger penicilliger","Amalareus","penicilliger","penicilliger","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulex"
4480831,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1419545,"6547284",NA,"Amalareus penicilliger pyrenaicus Brinck-Lindroth, 1974","Brinck-Lindroth, 1974","Amalareus penicilliger pyrenaicus","Amalareus","penicilliger","pyrenaicus","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulex"
4480822,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1416905,"1416920",NA,"Amalareus steineri Peus, 1977","Peus, 1977","Amalareus steineri","Amalareus","steineri",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Amalareus Ioff, 1936","Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus"
1416839,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Amaradix Smit, 1983","Smit, 1983","Amaradix","Amaradix",NA,NA,"genus",NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known.","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amaradix"
1416843,"7ddf754f-d193-4cc9-b351-99906754a03b",1416839,"1416842",NA,"Amaradix isus (Jordan, 1925)","(Jordan, 1925)","Amaradix isus","Amaradix","isus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amaradix"
1416841,"7ddf754f-d193-4cc9-b351-99906754a03b",1416839,"1416840",NA,"Amaradix jordani (Fox, 1939)","(Fox, 1939)","Amaradix jordani","Amaradix","jordani",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amaradix"
4770073,"0938172b-2086-439c-a1dd-c21cb0109ed5",8846,NA,NA,"Amegabothris Smit, 1983","Smit, 1983","Amegabothris","Amegabothris",NA,NA,"genus",NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amegabothris"
4770055,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Amonopsyllus Ioff, 1936","Ioff, 1936","Amonopsyllus","Amonopsyllus",NA,NA,"genus",NA,"Z. Parasit., 9","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Amonopsyllus"
1417055,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Amphalius Jordan, 1933","Jordan, 1933","Amphalius","Amphalius",NA,NA,"genus",NA,"Novit. Zool., 39","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amphalius"
1417058,"7ddf754f-d193-4cc9-b351-99906754a03b",1417055,NA,NA,"Amphalius clarus (Jordan & Rothschild, 1922)","(Jordan & Rothschild, 1922)","Amphalius clarus","Amphalius","clarus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amphalius"
1417056,"7ddf754f-d193-4cc9-b351-99906754a03b",1417055,NA,NA,"Amphalius mengdaensis Wu & Wang, 2002","Wu & Wang, 2002","Amphalius mengdaensis","Amphalius","mengdaensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amphalius"
1417067,"7ddf754f-d193-4cc9-b351-99906754a03b",1417055,NA,NA,"Amphalius runatus (Jordan & Rothschild, 1923)","(Jordan & Rothschild, 1923)","Amphalius runatus","Amphalius","runatus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amphalius"
1417061,"7ddf754f-d193-4cc9-b351-99906754a03b",1417055,NA,NA,"Amphalius spirataenius Liu Cy, Wu Houyung & Wu Foolin, 1966","Liu Cy, Wu Houyung & Wu Foolin, 1966","Amphalius spirataenius","Amphalius","spirataenius",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amphalius"
1417057,"7ddf754f-d193-4cc9-b351-99906754a03b",1417055,NA,NA,"Amphalius tianshanensis Yu Xin, Ye Ruiyu & Xie Xinchu, 1987","Yu Xin, Ye Ruiyu & Xie Xinchu, 1987","Amphalius tianshanensis","Amphalius","tianshanensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amphalius"
1418042,"7ddf754f-d193-4cc9-b351-99906754a03b",5326,NA,NA,"Amphipsylla Wagner, 1909","Wagner, 1909","Amphipsylla","Amphipsylla",NA,NA,"genus",NA,"<i>Mitt. Kaukas. Mus.</i>, <b>4</b>: 196 (Russian text), 201 (German text)","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
9077631,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1418042,NA,NA,"Amphipsylla ewingi Fox","Fox","Amphipsylla ewingi","Amphipsylla","ewingi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
4480790,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1418042,"1418080",NA,"Amphipsylla hanzaki Rosicky, 1959","Rosicky, 1959","Amphipsylla hanzaki","Amphipsylla","hanzaki",NA,"species",NA,NA,"heterotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418090,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,NA,"Amphipsylla kuznetzovi Wagner, 1912","Wagner, 1912","Amphipsylla kuznetzovi","Amphipsylla","kuznetzovi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418043,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,NA,"Amphipsylla longispina Scalon, 1950","Scalon, 1950","Amphipsylla longispina","Amphipsylla","longispina",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418049,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,NA,"Amphipsylla marikovskii Ioff & Tiflov, 1939","Ioff & Tiflov, 1939","Amphipsylla marikovskii","Amphipsylla","marikovskii",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
9028131,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1418042,NA,NA,"Amphipsylla neotomae Fox","Fox","Amphipsylla neotomae","Amphipsylla","neotomae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418066,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,NA,"Amphipsylla phaiomydis Ioff, 1946","Ioff, 1946","Amphipsylla phaiomydis","Amphipsylla","phaiomydis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418095,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,NA,"Amphipsylla primaris Jordan & Rothschild, 1915","Jordan & Rothschild, 1915","Amphipsylla primaris","Amphipsylla","primaris",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418103,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,NA,"Amphipsylla quadratoides Liu Chiying, Tsai Liyuen & Wu Wenching, 1975","Liu Chiying, Tsai Liyuen & Wu Wenching, 1975","Amphipsylla quadratoides","Amphipsylla","quadratoides",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
6194085,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,"1418080",NA,"Amphipsylla rossica locuples (Jordan & Rothschild, 1915)","(Jordan & Rothschild, 1915)","Amphipsylla rossica locuples","Amphipsylla","rossica","locuples","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
9636259,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1418114,"6194068",NA,"Amphipsylla sepifera Jordan, 1932","Jordan, 1932","Amphipsylla sepifera","Amphipsylla","sepifera",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418114,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,"4480793","Amphipsylla sibirica (Wagner, 1898)","(Wagner, 1898)","Amphipsylla sibirica","Amphipsylla","sibirica",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
8749264,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1418042,"1418112",NA,"Amphipsylla sibirica washingtona Hubbard","Hubbard","Amphipsylla sibirica washingtona","Amphipsylla","sibirica","washingtona","subspecies",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Amphipsylla sibirica (Wagner, 1898)","Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418119,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,"1418114",NA,"Amphipsylla thoracicus Rothschild, 1911","Rothschild, 1911","Amphipsylla thoracicus","Amphipsylla","thoracicus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418053,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,NA,"Amphipsylla tuta Wagner, 1928","Wagner, 1928","Amphipsylla tuta","Amphipsylla","tuta",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1418061,"7ddf754f-d193-4cc9-b351-99906754a03b",1418042,NA,NA,"Amphipsylla vinogradovi Ioff, 1928","Ioff, 1928","Amphipsylla vinogradovi","Amphipsylla","vinogradovi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla"
1416376,"7ddf754f-d193-4cc9-b351-99906754a03b",8845,NA,NA,"Ancistropsylla Toumanoff & Fuller, 1947","Toumanoff & Fuller, 1947","Ancistropsylla","Ancistropsylla",NA,NA,"genus",NA,"C. R. Acad. Sci. Paris, 224,","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ancistropsyllidae","Ancistropsylla"
8845,"7ddf754f-d193-4cc9-b351-99906754a03b",1366,NA,NA,"Ancistropsyllidae",NA,"Ancistropsyllidae","Ancistropsyllidae",NA,NA,"family",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ancistropsyllidae",NA
4770031,"0938172b-2086-439c-a1dd-c21cb0109ed5",8846,NA,NA,"Angustus Li, Xie & Liao, 1980","Li, Xie & Liao, 1980","Angustus","Angustus",NA,NA,"genus",NA,"Entomotaxonomia 2 (1)","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Angustus"
8825205,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1419119,NA,NA,"Anomiopsyllus congruens Stewart, 1940","Stewart, 1940","Anomiopsyllus congruens","Anomiopsyllus","congruens",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus"
9102293,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1419119,NA,NA,"Anomiopsyllus hiemalis Eads & Menzies","Eads & Menzies","Anomiopsyllus hiemalis","Anomiopsyllus","hiemalis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus"
1419532,"7ddf754f-d193-4cc9-b351-99906754a03b",8853,NA,NA,"Aphropsylla Jordan, 1932","Jordan, 1932","Aphropsylla","Aphropsylla",NA,NA,"genus",NA,"Novit. Zool., 38","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Aphropsylla"
4770138,"0938172b-2086-439c-a1dd-c21cb0109ed5",8843,NA,NA,"Arctopsylla Wagner, 1933","Wagner, 1933","Arctopsylla","Arctopsylla",NA,NA,"genus",NA,"Konowia, 12","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Arctopsylla"
9580387,"81f879cd-8f1e-464a-9f3f-5219195660c2",5324,NA,NA,"Arixenia",NA,"Arixenia","Arixenia",NA,NA,"genus",NA,NA,"doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Arixenia"
4770061,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Asioctenophthalmus Rostigaev, 1971","Rostigaev, 1971","Asioctenophthalmus","Asioctenophthalmus",NA,NA,"genus",NA,"Int. Congr. Ent. 13 (1) (1968)","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Asioctenophthalmus"
1419718,"7ddf754f-d193-4cc9-b351-99906754a03b",5331,NA,NA,"Astivalius Smit, 1953","Smit, 1953","Astivalius","Astivalius",NA,NA,"genus",NA,"Amer. Mus. Novit., no. 1638","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Astivalius"
1418999,"7ddf754f-d193-4cc9-b351-99906754a03b",1418978,"1418998",NA,"Atheropsylla cochisei Hubbard, 1954","Hubbard, 1954","Atheropsylla cochisei","Atheropsylla","cochisei",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis"
1418994,"7ddf754f-d193-4cc9-b351-99906754a03b",1418978,"1418992",NA,"Atheropsylla jewetti Hubbard, 1940","Hubbard, 1940","Atheropsylla jewetti","Atheropsylla","jewetti",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis"
1418993,"7ddf754f-d193-4cc9-b351-99906754a03b",1418978,"1418992",NA,"Atheropsylla walkeri Hubbard, 1940","Hubbard, 1940","Atheropsylla walkeri","Atheropsylla","walkeri",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis"
8654566,"c8227bb4-4143-443f-8cb2-51f9576aff14",8853,NA,NA,"Atopopsyllus Poinar, 2015","Poinar, 2015","Atopopsyllus","Atopopsyllus",NA,NA,"genus",NA,NA,"doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Atopopsyllus"
1418178,"7ddf754f-d193-4cc9-b351-99906754a03b",1418177,NA,NA,"Atyphloceras echis Jordan & Rothschild, 1915","Jordan & Rothschild, 1915","Atyphloceras echis","Atyphloceras","echis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras"
8748174,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1418177,NA,NA,"Atyphloceras felix Jordan, 1933","Jordan, 1933","Atyphloceras felix","Atyphloceras","felix",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras"
1418183,"7ddf754f-d193-4cc9-b351-99906754a03b",1418177,NA,NA,"Atyphloceras multidentatus (C.Fox, 1909)","(C.Fox, 1909)","Atyphloceras multidentatus","Atyphloceras","multidentatus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras"
6194650,"7ddf754f-d193-4cc9-b351-99906754a03b",1418177,"1418189",NA,"Atyphloceras nuperus palina (Jordan, 1931)","(Jordan, 1931)","Atyphloceras nuperus palina","Atyphloceras","nuperus","palina","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras"
4770141,"0938172b-2086-439c-a1dd-c21cb0109ed5",9010,"1418177",NA,"Atyphoceras Jordan, 1933","Jordan, 1933","Atyphoceras","Atyphoceras",NA,NA,"genus",NA,"Novit. Zool., 39","synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras"
1418014,"7ddf754f-d193-4cc9-b351-99906754a03b",1418009,"1418013",NA,"Augustsonius intermedius Liu & W.u.Tsai, 1974","Liu & W.u.Tsai, 1974","Augustsonius intermedius","Augustsonius","intermedius",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Geusibia"
1419660,"7ddf754f-d193-4cc9-b351-99906754a03b",5329,NA,NA,"Austropsylla Holland, 1971","Holland, 1971","Austropsylla","Austropsylla",NA,NA,"genus",NA,"Can. Ent. 103","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Austropsylla"
4770018,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Avesopsylla Fox & Anduze, 1947","Fox & Anduze, 1947","Avesopsylla","Avesopsylla",NA,NA,"genus",NA,"Bol. Ent. Venezol., 6","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Avesopsylla"
1419720,"7ddf754f-d193-4cc9-b351-99906754a03b",5331,NA,NA,"Aviostivalius Traub, 1980","Traub, 1980","Aviostivalius","Aviostivalius",NA,NA,"genus",NA,"In Traub & Starcke [Eds]. Fleas. Proceedings of the International Conference on Fleas, Ashton Wold, Peterborough, UK, 21-25 June 1977. A. A. Balkema, Rotterdam","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Aviostivalius"
6194410,"7ddf754f-d193-4cc9-b351-99906754a03b",1419721,NA,NA,"Aviostivalius klossi bispiniformis (Li Kueichen & Wang Dwenching, 1958)","(Li Kueichen & Wang Dwenching, 1958)","Aviostivalius klossi bispiniformis","Aviostivalius","klossi","bispiniformis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Aviostivalius"
1419723,"7ddf754f-d193-4cc9-b351-99906754a03b",1419720,"1419721",NA,"Aviostivalius synetus (Jordan & Rothschild, 1922)","(Jordan & Rothschild, 1922)","Aviostivalius synetus","Aviostivalius","synetus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Aviostivalius"
5734113,"1ec61203-14fa-4fbd-8ee5-a4a80257b45a",5329,NA,NA,"Aviostivalus",NA,"Aviostivalus","Aviostivalus",NA,NA,"genus",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Aviostivalus"
7346052,"1ec61203-14fa-4fbd-8ee5-a4a80257b45a",5734113,NA,NA,"Aviostivalus klossi",NA,"Aviostivalus klossi","Aviostivalus","klossi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Aviostivalus"
5734114,"1ec61203-14fa-4fbd-8ee5-a4a80257b45a",7346052,NA,NA,"Aviostivalus klossi alishanensis Lien et al., 1996","Lien et al., 1996","Aviostivalus klossi alishanensis","Aviostivalus","klossi","alishanensis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Aviostivalus"
7346053,"d7dddbf4-2cf0-4f39-9b2a-bb099caae36c",7346052,NA,NA,"Aviostivalus klossi klossi",NA,"Aviostivalus klossi klossi","Aviostivalus","klossi","klossi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Aviostivalus"
4770099,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Ayeshaepsylla Smit, 1987","Smit, 1987","Ayeshaepsylla","Ayeshaepsylla",NA,NA,"genus",NA,"An illustrated catalogue of the Rothschild collection of fleas (Siphonaptera) in the British Museum (Natural History). Volume 7: Malacopsylloidea (Malacopsyllidae and Rhopalopsyllidae). Oxford University Press. The British Museum (Natural History) Oxford","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Ayeshaepsylla"
1416728,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Baculomeris Smit, 1983","Smit, 1983","Baculomeris","Baculomeris",NA,NA,"genus",NA,"The Rothschild collection of fleas: the Ceratophyllidae: key to the Genera and host relationships with notes on their evolution, zoogeography and Medical importance. Rothschild & Traub, place of publication not known","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Baculomeris"
5050654,"7ddf754f-d193-4cc9-b351-99906754a03b",1417004,"1417033",NA,"Bakerella aeger (Rothschild, 1905)","(Rothschild, 1905)","Bakerella aeger","Bakerella","aeger",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas"
