username,hierarchy_name,scientific_name,name_rank,parent_name,noclass_term_type_1,noclass_term_1,noclass_term_type_2,noclass_term_2,noclass_term_type_3,noclass_term_3,noclass_term_type_4,noclass_term_4,noclass_term_type_5,noclass_term_5,noclass_term_type_6,noclass_term_6,noclass_term_type_7,noclass_term_7,noclass_term_type_8,noclass_term_8,noclass_term_type_9,noclass_term_9,noclass_term_type_10,noclass_term_10
jegelewicz,Siphonaptera,Nosopsyllus nicanus,species,Nosopsyllus,author_text,"Jordan, 1937",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Oropsylla stejnegeri,species,Oropsylla,author_text,"Jordan, 1937",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Oropsylla alaskensis alaskensis,,,,,,,,
jegelewicz,Siphonaptera,Thaumapsylla dina,species,Thaumapsylla,author_text,"Jordan, 1937",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Tunga terasma,species,Tunga,author_text,"Jordan, 1937",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Xenopsylla sarodes sarodes,subspecies,Xenopsylla sarodes,author_text,"Jordan, 1937",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Xenopsylla syngenis,species,Xenopsylla,author_text,"Jordan, 1937",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Adoratopsylla dilecta,species,Adoratopsylla,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus occidentis,species,Citellophilus,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Callopsylla saxatilis,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus agyrtes hispanus,subspecies,Ctenophthalmus agyrtes,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ctenophthalmus hispanicus,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus evidens elgonensis,subspecies,Ctenophthalmus evidens,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus hispanicus,species,Ctenophthalmus,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Epitedia,genus,Neopsyllinae,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Megabothris asio orectus,subspecies,Megabothris asio,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Megabothris asio megacolpus,,,,,,,,
jegelewicz,Siphonaptera,Monopsyllus exilis opadus,subspecies,Pleochaetis exilis,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Pleochaetis exilis,,,,,,,,
jegelewicz,Siphonaptera,Monopsyllus exilis triptus,subspecies,Pleochaetis exilis,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Pleochaetis exilis,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus medus,species,Nosopsyllus,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Parapsyllus magellanicus magellanicus,subspecies,Parapsyllus magellanicus,author_text,"Jordan, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
