"family","subfamily","genus","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"Ischnopsyllidae","Ischnopsyllinae","Ischnopsyllus","needhami","Hsu",1935,"Ischnopsyllus wassilii Scalon 1935; Ischnopsyllus vasilii Skalon (in Argyropulo, 1948)","Lewis",6,"Lewis6",NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus needhami Hsu, 1935",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"needhami",NA,"species",NA,"Hsu, 1935",NA,NA,"accepted",NA,NA,"Ischnopsyllus needhami"
"Ceratophyllidae","Ceratophyllinae","Oropsylla","tuberculata","(Baker)",1904,"Opisocrostis tuberculatus cynomuris Jellison, 1939; Opisocrostis ornatus I. Fox, 1940","Lewis",7,"Lewis7",NA,NA,NA,NA,NA,NA,NA,"Oropsylla tuberculata (Baker, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tuberculata",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Oropsylla tuberculata"
"Pygiopsyllidae",NA,"Acanthopsylla","pavida","(Rothschild)",1916,"Acanthopsylla incerta Holland, 1971","Lewis",8,"Lewis8",NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla pavida (Rothschild, 1916)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pavida",NA,"species",NA,"(Rothschild, 1916)",NA,NA,"accepted",NA,NA,"Acanthopsylla pavida"
"Leptopsyllidae","Amphipsyllinae","Frontopsylla","lapponica","(Nordberg)",1935,"Acanthopsylla lapponica Nordberg, 1935; Frontopsylla lapponica prior Scalon, 1965","Lewis",9,"Lewis9",NA,NA,NA,NA,NA,NA,NA,"Frontopsylla lapponica (Nordberg, 1935)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"lapponica",NA,"species",NA,"(Nordberg, 1935)",NA,NA,"accepted",NA,NA,"Frontopsylla lapponica"
"Pulicidae","Spilopsyllinae","Spilopsyllus","simplex","(Baker)",1895,"Acediopsylla Ewing, 1940; Cediopsylla Jordan, 1925","Lewis",12,"Lewis12",NA,NA,NA,NA,NA,NA,NA,"Spilopsyllus simplex (Baker, 1895)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"simplex",NA,"species",NA,"(Baker, 1895)",NA,NA,"accepted",NA,NA,"Spilopsyllus simplex"
"Pulicidae","Spilopsyllinae","Spilopsyllus","tepolita","Barrera",1967,"Acediopsylla Ewing, 1940; Cediopsylla Jordan, 1925","Lewis",13,"Lewis13",NA,NA,NA,NA,NA,NA,NA,"Spilopsyllus tepolita Barrera, 1967",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tepolita",NA,"species",NA,"Barrera, 1967",NA,NA,"accepted",NA,NA,"Spilopsyllus tepolita"
"Pulicidae","Spilopsyllinae","Spilopsyllus","spillmanni","Jordan",1930,"Acediopsylla Ewing, 1940; Cediopsylla Jordan, 1925","Lewis",15,"Lewis15",NA,NA,NA,NA,NA,NA,NA,"Spilopsyllus spillmanni Jordan, 1930",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"spillmanni",NA,"species",NA,"Jordan, 1930",NA,NA,"accepted",NA,NA,"Spilopsyllus spillmanni"
"Leptopsyllidae","Amphipsyllinae","Acropsylla","episema","Rothschild",1911,"Acropsylla girshami Traub, 1950","Lewis",17,"Lewis17",NA,NA,NA,NA,NA,NA,NA,"Acropsylla episema Rothschild, 1911",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"episema",NA,"species",NA,"Rothschild, 1911",NA,NA,"accepted",NA,NA,"Acropsylla episema"
"Ceratophyllidae","Ceratophyllinae","Oropsylla","arctomys","(Baker)",1904,"Aethopsylla septentrionalis Stewart & Holland, 1940;","Lewis",18,"Lewis18",NA,NA,NA,NA,NA,NA,NA,"Oropsylla arctomys (Baker, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"arctomys",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Oropsylla arctomys"
"Pulicidae","Xenopsyllinae","Xenopsylla","papuensis","(Jordan)",1933,"Alaopsylla papuensis Jordan, 1933","Lewis",21,"Lewis21",NA,NA,NA,NA,NA,NA,NA,"Xenopsylla papuensis (Jordan, 1933)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"papuensis",NA,"species",NA,"(Jordan, 1933)",NA,NA,"accepted",NA,NA,"Xenopsylla papuensis"
"Ceratophyllidae","Ceratophyllinae","Amonopsyllus","ciliatus","Baker",1904,"Amonopsyllus ciliatus protinus Jordan, 1929; Ceratophyllus ciliatus kincaidi Hubbard, 1940; Amonopsyllus ciliatus mononis Jordan, 1929; Ceratophyllus ciliatus protinus Hubbard, 1940; Monopsyllus ciliatus fasteni Hubbard, 1954","Lewis",24,"Lewis24",NA,NA,NA,NA,NA,NA,NA,"Amonopsyllus ciliatus Baker, 1904",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ciliatus",NA,"species",NA,"Baker, 1904",NA,NA,"accepted",NA,NA,"Amonopsyllus ciliatus"
"Leptopsyllidae","Amphipsyllinae","Amphipsylla","anceps","Wagner",1930,"Amphipsylla anceps coangusta Ioff & Tiflov, 1939","Lewis",25,"Lewis25",NA,NA,NA,NA,NA,NA,NA,"Amphipsylla anceps Wagner, 1930",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"anceps",NA,"species",NA,"Wagner, 1930",NA,NA,"accepted",NA,NA,"Amphipsylla anceps"
"Leptopsyllidae","Amphipsyllinae","Amphipsylla","schelkovnikovi","Wagner",1909,"Amphipsylla certa Jordan & Rothschild, 1913; Amphipsylla schelkovnikovi irana Ioff, 1946","Lewis",26,"Lewis26",NA,NA,NA,NA,NA,NA,NA,"Amphipsylla schelkovnikovi Wagner, 1909",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"schelkovnikovi",NA,"species",NA,"Wagner, 1909",NA,NA,"accepted",NA,NA,"Amphipsylla schelkovnikovi"
"Leptopsyllidae","Amphipsyllinae","Amphipsylla","rossica","Wagner",1912,"Amphipsylla contigua Jordan & Rothschild, 1913; Amphipsylla contigua locuples Jordan & Rothschild, 1915; Amphipsylla rossica hanzaki Rosicky, 1959","Lewis",27,"Lewis27",NA,NA,NA,NA,NA,NA,NA,"Amphipsylla rossica Wagner, 1912",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rossica",NA,"species",NA,"Wagner, 1912",NA,NA,"accepted",NA,NA,"Amphipsylla rossica"
"Leptopsyllidae","Amphipsyllinae","Amphipsylla","dumalis","Jordan & Rothschild",1915,"Amphipsylla dumalis dilatata Ioff & Tiflov, 1939","Lewis",28,"Lewis28",NA,NA,NA,NA,NA,NA,NA,"Amphipsylla dumalis Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dumalis",NA,"species",NA,"Jordan & Rothschild, 1915",NA,NA,"accepted",NA,NA,"Amphipsylla dumalis"
"Ceratophyllidae","Ceratophyllinae","Mioctenopsylla","arctica","Rothschild",1922,"Amphipsylla hadweni Ewing, 1927; Boreopsyllus hadweni Ewing, 1929","Lewis",29,"Lewis29",NA,NA,NA,NA,NA,NA,NA,"Mioctenopsylla arctica Rothschild, 1922",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"arctica",NA,"species",NA,"Rothschild, 1922",NA,NA,"accepted",NA,NA,"Mioctenopsylla arctica"
"Leptopsyllidae","Amphipsyllinae","Amphipsylla","transcaucasica","Ioff",1953,"Amphipsylla kuznetzovi transcaucasica Goncharov, 1973 (junior homonym)","Lewis",31,"Lewis31",NA,NA,NA,NA,NA,NA,NA,"Amphipsylla transcaucasica Ioff, 1953",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"transcaucasica",NA,"species",NA,"Ioff, 1953",NA,NA,"accepted",NA,NA,"Amphipsylla transcaucasica"
"Ctenophthalmidae","Anomiopsyllinae","Anomiopsyllus","martini","Holland",1965,"Anomiopsyllus princei Barnes, 1965","Lewis",35,"Lewis35",NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus martini Holland, 1965",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"martini",NA,"species",NA,"Holland, 1965",NA,NA,"accepted",NA,NA,"Anomiopsyllus martini"
"Ctenophthalmidae","Neopsyllinae","Meringis","cummingi","(C. Fox)",1926,"Atheropsylla bakeri Stewart, 1940","Lewis",41,"Lewis41",NA,NA,NA,NA,NA,NA,NA,"Meringis cummingi (C. Fox, 1926)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"cummingi",NA,"species",NA,"(C. Fox, 1926)",NA,NA,"accepted",NA,NA,"Meringis cummingi"
"Ceratophyllidae","Ceratophyllinae","Callopsylla","streeti","Lewis",1973,"Callopsylla danieli Smit & Rosicky, 1973","Lewis",48,"Lewis48",NA,NA,NA,NA,NA,NA,NA,"Callopsylla streeti Lewis, 1973",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"streeti",NA,"species",NA,"Lewis, 1973",NA,NA,"accepted",NA,NA,"Callopsylla streeti"
"Ceratophyllidae","Ceratophyllinae","Megabothris","rhipisoides","Li & Wang",1964,"Callopsylla fusca Lewis, 1971; Megabothris kubotai Uchikawa, 1975","Lewis",49,"Lewis49",NA,NA,NA,NA,NA,NA,NA,"Megabothris rhipisoides Li & Wang, 1964",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rhipisoides",NA,"species",NA,"Li & Wang, 1964",NA,NA,"accepted",NA,NA,"Megabothris rhipisoides"
"Ctenophthalmidae","Neopsyllinae","Catallagia","dacenkoi","Ioff",1940,"Catallagia dacenkoi fulleri Holland, 1951","Lewis",50,"Lewis50",NA,NA,NA,NA,NA,NA,NA,"Catallagia dacenkoi Ioff, 1940",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dacenkoi",NA,"species",NA,"Ioff, 1940",NA,NA,"accepted",NA,NA,"Catallagia dacenkoi"
"Ctenophthalmidae","Neopsyllinae","Catallagia","decipiens","Rothschild",1915,"Catallagia moneris Jordan, 1937","Lewis",51,"Lewis51",NA,NA,NA,NA,NA,NA,NA,"Catallagia decipiens Rothschild, 1915",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"decipiens",NA,"species",NA,"Rothschild, 1915",NA,NA,"accepted",NA,NA,"Catallagia decipiens"
"Ctenophthalmidae","Neopsyllinae","Catallagia","charlottensis","(Baker)",1898,"Catallagia motei Hubbard, 1940","Lewis",52,"Lewis52",NA,NA,NA,NA,NA,NA,NA,"Catallagia charlottensis (Baker, 1898)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"charlottensis",NA,"species",NA,"(Baker, 1898)",NA,NA,"accepted",NA,NA,"Catallagia charlottensis"
"Ctenophthalmidae","Neopsyllinae","Catallagia","borealis","Ewing",1929,"Catallagia onaga Jordan, 1929","Lewis",53,"Lewis53",NA,NA,NA,NA,NA,NA,NA,"Catallagia borealis Ewing, 1929",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"borealis",NA,"species",NA,"Ewing, 1929",NA,NA,"accepted",NA,NA,"Catallagia borealis"
"Ctenophthalmidae","Neopsyllinae","Catallagia","sculleni","Hubbard",1940,"Catallagia sculleni chamberlini Hubbard, 1940; Catallagia vonbloekeri Augustson, 1941; Catallagia rutherford Augustson, 1942","Lewis",54,"Lewis54",NA,NA,NA,NA,NA,NA,NA,"Catallagia sculleni Hubbard, 1940",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sculleni",NA,"species",NA,"Hubbard, 1940",NA,NA,"accepted",NA,NA,"Catallagia sculleni"
"Ceratophyllidae","Ceratophyllinae","Nosopsyllus","abramovi","(Ioff)",1946,"Ceratophyllus abramovi Kasiyev, 1966","Lewis",55,"Lewis55",NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus abramovi (Ioff, 1946)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"abramovi",NA,"species",NA,"(Ioff, 1946)",NA,NA,"accepted",NA,NA,"Nosopsyllus abramovi"
"Ceratophyllidae","Ceratophyllinae","Opisodasys","pseudarctomys","(Baker)",1904,"Ceratophyllus acasti Rothschild, 1905","Lewis",56,"Lewis56",NA,NA,NA,NA,NA,NA,NA,"Opisodasys pseudarctomys (Baker, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pseudarctomys",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Opisodasys pseudarctomys"
"Ceratophyllidae","Ceratophyllinae","Nosopsyllus","mokrzeckyi","(Wagner)",1916,"Ceratophyllus acutus Baker, 1904; Diamanus hopkinsi Vargas, 1955; Oropsylla montana mandarina (Jordan & Rothschild, 1911); Ceratophyllus sucinus Jordan & Rothschild, 1921","Lewis",57,"Lewis57",NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus mokrzeckyi (Wagner, 1916)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"mokrzeckyi",NA,"species",NA,"(Wagner, 1916)",NA,NA,"accepted",NA,NA,"Nosopsyllus mokrzeckyi"
"Ceratophyllidae","Ceratophyllinae","Oropsylla","montana","(Baker)",1895,"Ceratophyllus acutus Baker, 1904; Oropsylla montana mandarina (Jordan & Rothschild, 1911); Diamanus hopkinsi Vargas, 1955","Lewis",58,"Lewis58",NA,NA,NA,NA,NA,NA,NA,"Oropsylla montana (Baker, 1895)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"montana",NA,"species",NA,"(Baker, 1895)",NA,NA,"accepted",NA,NA,"Oropsylla montana"
"Ceratophyllidae","Ceratophyllinae","Orchopeas","leucopus","(Baker)",1904,"Ceratophyllus aeger Rothschild, 1905","Lewis",60,"Lewis60",NA,NA,NA,NA,NA,NA,NA,"Orchopeas leucopus (Baker, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"leucopus",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Orchopeas leucopus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinae","(Schrank)",1803,"Ceratophyllus aenas Dale, 1878; Ceratophyllus spini Dale, 1878; Ceratophyllus turdi Dale, 1878; Ceratophyllus pratensis Dale, 1878; Pulex avium Taschenberg, 1880; Ceratophyllus glaphyrus Dampf, 1908; Ceratophyllus gibsoni C. Fox, 1914;","Lewis",61,"Lewis61",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus gallinae (Schrank, 1803)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"gallinae",NA,"species",NA,"(Schrank, 1803)",NA,NA,"accepted",NA,NA,"Ceratophyllus gallinae"
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","levis","(Jordan & Rothschild)",1922,"Ceratophyllus agathus Jordan & Rothschild, 1922","Lewis",62,"Lewis62",NA,NA,NA,NA,NA,NA,NA,"Macrostylophora levis (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"levis",NA,"species",NA,"(Jordan & Rothschild, 1922)",NA,NA,"accepted",NA,NA,"Macrostylophora levis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","garei","Rothschild",1902,"Ceratophyllus angulatus Wahlgren, 1903; Ceratophyllus oligochaetus Wagner, 1903; Ceratophyllus utahensis Chapin, 1919; Ceratophyllus palmeni Nordberg, 1935; Ceratophyllus quebecensis I. Fox, 1940;","Lewis",63,"Lewis63",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus garei Rothschild, 1902",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"garei",NA,"species",NA,"Rothschild, 1902",NA,NA,"accepted",NA,NA,"Ceratophyllus garei"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","sinicus","Jordan",1932,"Ceratophyllus avicitelli Ioff, 1946","Lewis",65,"Lewis65",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus sinicus Jordan, 1932",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sinicus",NA,"species",NA,"Jordan, 1932",NA,NA,"accepted",NA,NA,"Ceratophyllus sinicus"
"Ceratophyllidae","Ceratophyllinae","Megabothris","rectangulatus","(Wahlgren)",1903,"Ceratophyllus baikalensis Ioff, 1928; Ceratophyllus microti Nordberg, 1935","Lewis",66,"Lewis66",NA,NA,NA,NA,NA,NA,NA,"Megabothris rectangulatus (Wahlgren, 1903)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rectangulatus",NA,"species",NA,"(Wahlgren, 1903)",NA,NA,"accepted",NA,NA,"Megabothris rectangulatus"
"Ceratophyllidae","Ceratophyllinae","Aetheca","thamba","(Jordan)",1929,"Ceratophyllus bakeri Wagner, 1933; Monopsyllus enderleini Wagner, 1933 (?)","Lewis",67,"Lewis67",NA,NA,NA,NA,NA,NA,NA,"Aetheca thamba (Jordan, 1929)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"thamba",NA,"species",NA,"(Jordan, 1929)",NA,NA,"accepted",NA,NA,"Aetheca thamba"
"Ceratophyllidae","Ceratophyllinae","Oropsylla","idahoensis","(Baker)",1904,"Ceratophyllus bertholfi C. Fox, 1927; Ceratophyllus poeantis Rothschild, 1905","Lewis",68,"Lewis68",NA,NA,NA,NA,NA,NA,NA,"Oropsylla idahoensis (Baker, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"idahoensis",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Oropsylla idahoensis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","olsufjevi","Scalon & Violovich",1961,"Ceratophyllus breviprojectus Liu, Wu & Wu, 1966","Lewis",69,"Lewis69",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus olsufjevi Scalon & Violovich, 1961",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"olsufjevi",NA,"species",NA,"Scalon & Violovich, 1961",NA,NA,"accepted",NA,NA,"Ceratophyllus olsufjevi"
"Ceratophyllidae","Ceratophyllinae","Monopsyllus","anisus","Rothschild",1907,"Ceratophyllus caracoi Scalon, 1935; Concavopsylla siana Liu, 1956","Lewis",70,"Lewis70",NA,NA,NA,NA,NA,NA,NA,"Monopsyllus anisus Rothschild, 1907",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"anisus",NA,"species",NA,"Rothschild, 1907",NA,NA,"accepted",NA,NA,"Monopsyllus anisus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","rossittensis","Dampt",1913,"Ceratophyllus corvinus Peus, 1941; Ceratophyllus rossittensis monasteriensis Peus, 1941","Lewis",73,"Lewis73",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus rossittensis Dampt, 1913",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rossittensis",NA,"species",NA,"Dampt, 1913",NA,NA,"accepted",NA,NA,"Ceratophyllus rossittensis"
"Ceratophyllidae","Ceratophyllinae","Oropsylla","silantiewi","(Wagner)",1898,"Ceratophyllus crassus Jordan & Rothschild, 1911; Paraceras segregatus Wagner, 1930; Oropsylla silantiewi weisskei Wagner, 1936","Lewis",74,"Lewis74",NA,NA,NA,NA,NA,NA,NA,"Oropsylla silantiewi (Wagner, 1898)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"silantiewi",NA,"species",NA,"(Wagner, 1898)",NA,NA,"accepted",NA,NA,"Oropsylla silantiewi"
"Ischnopsyllidae","Ischnopsyllinae","Myodopsylla","insignis","(Rothschild)",1903,"Ceratophyllus crosbyi Baker, 1905; Myodopsylla subulata Chapin, 1919","Lewis",75,"Lewis75",NA,NA,NA,NA,NA,NA,NA,"Myodopsylla insignis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"insignis",NA,"species",NA,"(Rothschild, 1903)",NA,NA,"accepted",NA,NA,"Myodopsylla insignis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","rusticus","Wagner",1903,"Ceratophyllus dalei Rothschild, 1903","Lewis",76,"Lewis76",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus rusticus Wagner, 1903",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rusticus",NA,"species",NA,"Wagner, 1903",NA,NA,"accepted",NA,NA,"Ceratophyllus rusticus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","tribulis","Jordan",1926,"Ceratophyllus gallinae kievensis Wagner, 1930; Ceratophyllus gallinae dilatus Dudolkina, 1946; Ceratophyllus passerius Li, 1952","Lewis",84,"Lewis84",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus tribulis Jordan, 1926",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tribulis",NA,"species",NA,"Jordan, 1926",NA,NA,"accepted",NA,NA,"Ceratophyllus tribulis"
"Ceratophyllidae","Ceratophyllinae","Megabothris","groenlandicus","(Wahlgren)",1903,"Ceratophyllus immitis Jordan, 1929","Lewis",85,"Lewis85",NA,NA,NA,NA,NA,NA,NA,"Megabothris groenlandicus (Wahlgren, 1903)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"groenlandicus",NA,"species",NA,"(Wahlgren, 1903)",NA,NA,"accepted",NA,NA,"Megabothris groenlandicus"
"Ceratophyllidae","Ceratophyllinae","Amaradix","bitterrootensis","(Dunn)",1923,"Ceratophyllus isus Jordan, 1925","Lewis",86,"Lewis86",NA,NA,NA,NA,NA,NA,NA,"Amaradix bitterrootensis (Dunn, 1923)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"bitterrootensis",NA,"species",NA,"(Dunn, 1923)",NA,NA,"accepted",NA,NA,"Amaradix bitterrootensis"
"Ceratophyllidae","Ceratophyllinae","Monopsyllus","vison","Baker",1904,"Ceratophyllus lucidus Baker, 1904; Monopsyllus vison reeheri Hubbard, 1954","Lewis",88,"Lewis88",NA,NA,NA,NA,NA,NA,NA,"Monopsyllus vison Baker, 1904",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"vison",NA,"species",NA,"Baker, 1904",NA,NA,"accepted",NA,NA,"Monopsyllus vison"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","niger","C. Fox",1908,"Ceratophyllus niger inflexus Jordan, 1929","Lewis",90,"Lewis90",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus niger C. Fox, 1908",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"niger",NA,"species",NA,"C. Fox, 1908",NA,NA,"accepted",NA,NA,"Ceratophyllus niger"
"Leptopsyllidae","Amphipsyllinae","Odontopsyllus","dentatus","(Baker)",1904,"Ceratophyllus ponerus Rothschild, 1908; Odontopsylla spenceri Dunn, 1923","Lewis",92,"Lewis92",NA,NA,NA,NA,NA,NA,NA,"Odontopsyllus dentatus (Baker, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dentatus",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Odontopsyllus dentatus"
"Ceratophyllidae","Ceratophyllinae","Thrassis","arizonensis","(Baker)",1898,"Ceratophyllus proximus Baker, 1904; Ceratophyllus arizonensis littoris Jordan, 1929; Thrassis desertorum Stewart, 1937","Lewis",93,"Lewis93",NA,NA,NA,NA,NA,NA,NA,"Thrassis arizonensis (Baker, 1898)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"arizonensis",NA,"species",NA,"(Baker, 1898)",NA,NA,"accepted",NA,NA,"Thrassis arizonensis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","diffinis","Jordan",1925,"Ceratophyllus rileyi Liu, 1935","Lewis",94,"Lewis94",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus diffinis Jordan, 1925",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"diffinis",NA,"species",NA,"Jordan, 1925",NA,NA,"accepted",NA,NA,"Ceratophyllus diffinis"
"Ceratophyllidae","Ceratophyllinae","Callopsylla","waterstoni","(Jordan)",1925,"Ceratophyllus rothschildi Waterston, 1910","Lewis",95,"Lewis95",NA,NA,NA,NA,NA,NA,NA,"Callopsylla waterstoni (Jordan, 1925)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"waterstoni",NA,"species",NA,"(Jordan, 1925)",NA,NA,"accepted",NA,NA,"Callopsylla waterstoni"
"Ceratophyllidae","Ceratophyllinae","Oropsylla","bruneri","(Baker)",1895,"Ceratophyllus saundersi Jordan, 1933","Lewis",96,"Lewis96",NA,NA,NA,NA,NA,NA,NA,"Oropsylla bruneri (Baker, 1895)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"bruneri",NA,"species",NA,"(Baker, 1895)",NA,NA,"accepted",NA,NA,"Oropsylla bruneri"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","idius","Jordan & Rothschild",1922,"Ceratophyllus sternacuminatus Brown, 1968","Lewis",98,"Lewis98",NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus idius Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"idius",NA,"species",NA,"Jordan & Rothschild, 1922",NA,NA,"accepted",NA,NA,"Ceratophyllus idius"
