"family","subfamily","genus","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"Ctenophthalmidae","Stenoponiinae","Stenoponia","insperata thinophila","Jordan",1958,NA,"Lewis",1676,"Lewis1676",NA,NA,NA,NA,NA,NA,NA,"Stenoponia insperata thinophila Jordan, 1958",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"insperata","thinophila","subspecies",NA,"Jordan, 1958",NA,NA,"accepted",NA,NA,"Stenoponia insperata thinophila"
"Ctenophthalmidae","Stenoponiinae","Stenoponia","insperata tingitana","Jordan",1958,NA,"Lewis",1677,"Lewis1677",NA,NA,NA,NA,NA,NA,NA,"Stenoponia insperata tingitana Jordan, 1958",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"insperata","tingitana","subspecies",NA,"Jordan, 1958",NA,NA,"accepted",NA,NA,"Stenoponia insperata tingitana"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","teres anatolicus","Keskin & Beaucournu",2019,NA,"Lewis",1782,"Lewis1782",NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus teres anatolicus Keskin & Beaucournu, 2019",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"teres","anatolicus","subspecies",NA,"Keskin & Beaucournu, 2019",NA,NA,"accepted",NA,NA,"Ctenophthalmus teres anatolicus"
"Ctenophthalmidae","Neopsyllinae","Neopsylla","teratura rhagesia","Klein",1963,NA,"Lewis",1790,"Lewis1790",NA,NA,NA,NA,NA,NA,NA,"Neopsylla teratura rhagesia Klein, 1963",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"teratura","rhagesia","subspecies",NA,"Klein, 1963",NA,NA,"accepted",NA,NA,"Neopsylla teratura rhagesia"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","evidens derocki","Laudisoit & Beaucournu",2009,NA,"Lewis",1821,"Lewis1821",NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus evidens derocki Laudisoit & Beaucournu, 2009",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"evidens","derocki","subspecies",NA,"Laudisoit & Beaucournu, 2009",NA,NA,"accepted",NA,NA,"Ctenophthalmus evidens derocki"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","teucqae shumeensis","Laudisoit & Beaucournu",2007,NA,"Lewis",1824,"Lewis1824",NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus teucqae shumeensis Laudisoit & Beaucournu, 2007",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"teucqae","shumeensis","subspecies",NA,"Laudisoit & Beaucournu, 2007",NA,NA,"accepted",NA,NA,"Ctenophthalmus teucqae shumeensis"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","teucqae teucqae","Laudisoit & Beaucournu",2007,NA,"Lewis",1825,"Lewis1825",NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus teucqae teucqae Laudisoit & Beaucournu, 2007",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"teucqae","teucqae","subspecies",NA,"Laudisoit & Beaucournu, 2007",NA,NA,"accepted",NA,NA,"Ctenophthalmus teucqae teucqae"
"Ceratophyllidae","Ceratophyllinae","Syngenopsyllus","calceatus remotus","Li, Hai & Pan",1991,NA,"Lewis",1917,"Lewis1917",NA,NA,NA,NA,NA,NA,NA,"Syngenopsyllus calceatus remotus Li, Hai & Pan, 1991",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"calceatus","remotus","subspecies",NA,"Li, Hai & Pan, 1991",NA,NA,"accepted",NA,NA,"Syngenopsyllus calceatus remotus"
"Leptopsyllidae","Amphipsyllinae","Frontopsylla","elatoides orthodigitus","Murzakhmetova",1969,NA,"Lewis",2094,"Lewis2094",NA,NA,NA,NA,NA,NA,NA,"Frontopsylla elatoides orthodigitus Murzakhmetova, 1969",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"elatoides","orthodigitus","subspecies",NA,"Murzakhmetova, 1969",NA,NA,"accepted",NA,NA,"Frontopsylla elatoides orthodigitus"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","nivalis helviticus","Smit",1963,NA,"Lewis",2298,"Lewis2298",NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus nivalis helviticus Smit, 1963",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"nivalis","helviticus","subspecies",NA,"Smit, 1963",NA,NA,"accepted",NA,NA,"Ctenophthalmus nivalis helviticus"
"Rhopalopsyllidae","Rhopalopsyllinae","Gephyropsylla","klagesi rangeli","Smit",1987,NA,"Lewis",2321,"Lewis2321",NA,NA,NA,NA,NA,NA,NA,"Gephyropsylla klagesi rangeli Smit, 1987",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"klagesi","rangeli","subspecies",NA,"Smit, 1987",NA,NA,"accepted",NA,NA,"Gephyropsylla klagesi rangeli"
"Leptopsyllidae","Leptopsyllinae","Leptopsylla","algira tuggertensis","Smit",1951,NA,"Lewis",2340,"Lewis2340",NA,NA,NA,NA,NA,NA,NA,"Leptopsylla algira tuggertensis Smit, 1951",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"algira","tuggertensis","subspecies",NA,"Smit, 1951",NA,NA,"accepted",NA,NA,"Leptopsylla algira tuggertensis"
"Ctenophthalmidae","Listropsyllinae","Listropsylla","dolosa basilewskyi","Smit",1960,NA,"Lewis",2343,"Lewis2343",NA,NA,NA,NA,NA,NA,NA,"Listropsylla dolosa basilewskyi Smit, 1960",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dolosa","basilewskyi","subspecies",NA,"Smit, 1960",NA,NA,"accepted",NA,NA,"Listropsylla dolosa basilewskyi"
"Ctenophthalmidae","Stenoponiinae","Stenoponia","insperata insperata","Weiss",1930,NA,"Lewis",2630,"Lewis2630",NA,NA,NA,NA,NA,NA,NA,"Stenoponia insperata insperata Weiss, 1930",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"insperata","insperata","subspecies",NA,"Weiss, 1930",NA,NA,"accepted",NA,NA,"Stenoponia insperata insperata"
"Ceratophyllidae","Ceratophyllinae","Amphalius","spirataenius mengdaensis","Wu & Wang",2002,NA,"Lewis",2636,"Lewis2636",NA,NA,NA,NA,NA,NA,NA,"Amphalius spirataenius mengdaensis Wu & Wang, 2002",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"spirataenius","mengdaensis","subspecies",NA,"Wu & Wang, 2002",NA,NA,"accepted",NA,NA,"Amphalius spirataenius mengdaensis"
"Ceratophyllidae","Ceratophyllinae","Amphalius","clarus tianshanensis","Yu, Ye & Xie",1987,NA,"Lewis",2714,"Lewis2714",NA,NA,NA,NA,NA,NA,NA,"Amphalius clarus tianshanensis Yu, Ye & Xie, 1987",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"clarus","tianshanensis","subspecies",NA,"Yu, Ye & Xie, 1987",NA,NA,"accepted",NA,NA,"Amphalius clarus tianshanensis"
"Ceratophyllidae","Ceratophyllinae","Amalaraeus","arvicolae","(Ioff)",1948,"Amalaraeus arvicolae furkotensis Rosicky, 1955; Malaraeus penicilliger dioplesius Peus, 1958; Malaraeus arvicolae smitianus Rosicky, 1959","Lewis",2782,"Lewis2782",NA,"Lewis1",NA,NA,NA,NA,NA,"Amalaraeus arvicolae furkotensis Rosicky, 1955","Amalaraeus arvicolae (Ioff, 1948)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"arvicolae","furkotensis","subspecies",NA,"Rosicky, 1955",NA,NA,"synonym",NA,NA,"Amalaraeus arvicolae furkotensis"
"Ceratophyllidae","Ceratophyllinae","Ceratohyllus","wagneri","(Baker)",1904,"Ceratohyllus peromysci Stewart, 1928; Ceratophyllus wagneri ophidius Jordan, 1929; Ceratophyllus wagneri systaltus Jordan, 1929; Monopsyllus wagneri kylei Hubbard, 1949","Lewis",2783,"Lewis2783",NA,"Lewis2",NA,NA,NA,NA,NA,"Ceratohyllus peromysci Stewart, 1928","Aetheca wagneri (Baker, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"peromysci",NA,"species",NA,"Stewart, 1928",NA,NA,"synonym",NA,NA,"Ceratohyllus peromysci"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","trispinus","(Wagner & Ioff)",1926,"Ceratophyllus trispinus balkhaschensis Mikulin, 1958","Lewis",2784,"Lewis2784",NA,"Lewis4",NA,NA,NA,NA,NA,"Ceratophyllus trispinus balkhaschensis Mikulin, 1958","Citellophilus trispinus (Wagner & Ioff, 1926)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"trispinus","balkhaschensis","subspecies",NA,"Mikulin, 1958",NA,NA,"synonym",NA,NA,"Ceratophyllus trispinus balkhaschensis"
"Pygiopsyllidae",NA,"Gluertidos","enderleini","(Wagner)",1933,"Gluertidos divergens Smt, 1953; Gluertidos aiyurensis Holland, 1969; Gluertidos monticola Holland, 1969","Lewis",2785,"Lewis2785",NA,"Lewis5",NA,NA,NA,NA,NA,"Gluertidos divergens Smt, 1953","Acanthopsylla enderleini (Wagner, 1933)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"divergens",NA,"species",NA,"Smt, 1953",NA,NA,"synonym",NA,NA,"Gluertidos divergens"
"Ischnopsyllidae","Ischnopsyllinae","Ischnopsyllus","needhami","Hsu",1935,"Ischnopsyllus wassilii Scalon 1935; Ischnopsyllus vasilii Skalon (in Argyropulo, 1948)","Lewis",2786,"Lewis2786",NA,"Lewis6",NA,NA,NA,NA,NA,"Ischnopsyllus wassilii Scalon 1935","Ischnopsyllus needhami Hsu, 1935",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"wassilii",NA,"species",NA,"Scalon 1935",NA,NA,"synonym",NA,NA,"Ischnopsyllus wassilii"
"Pygiopsyllidae",NA,"Acanthopsylla","pavida","(Rothschild)",1916,"Acanthopsylla incerta Holland, 1971","Lewis",2788,"Lewis2788",NA,"Lewis8",NA,NA,NA,NA,NA,"Acanthopsylla incerta Holland, 1971","Acanthopsylla pavida (Rothschild, 1916)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"incerta",NA,"species",NA,"Holland, 1971",NA,NA,"synonym",NA,NA,"Acanthopsylla incerta"
"Pulicidae","Xenopsyllinae","Alaopsylla","papuensis","(Jordan)",1933,"Alaopsylla papuensis Jordan, 1933","Lewis",2795,"Lewis2795",NA,"Lewis21",NA,NA,NA,NA,NA,"Alaopsylla papuensis Jordan, 1933","Xenopsylla papuensis (Jordan, 1933)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"papuensis",NA,"species",NA,"Jordan, 1933",NA,NA,"synonym",NA,NA,"Alaopsylla papuensis"
"Ceratophyllidae","Ceratophyllinae","Amonopsyllus","ciliatus","Baker",1904,"Amonopsyllus ciliatus protinus Jordan, 1929; Ceratophyllus ciliatus kincaidi Hubbard, 1940; Amonopsyllus ciliatus mononis Jordan, 1929; Ceratophyllus ciliatus protinus Hubbard, 1940; Monopsyllus ciliatus fasteni Hubbard, 1954","Lewis",2796,"Lewis2796",NA,"Lewis24",NA,NA,NA,NA,NA,"Amonopsyllus ciliatus protinus Jordan, 1929","Amonopsyllus ciliatus Baker, 1904",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ciliatus","protinus","subspecies",NA,"Jordan, 1929",NA,NA,"synonym",NA,NA,"Amonopsyllus ciliatus protinus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","abramovi","(Ioff)",1946,"Ceratophyllus abramovi Kasiyev, 1966","Lewis",2812,"Lewis2812",NA,"Lewis55",NA,NA,NA,NA,NA,"Ceratophyllus abramovi Kasiyev, 1966","Nosopsyllus abramovi (Ioff, 1946)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"abramovi",NA,"species",NA,"Kasiyev, 1966",NA,NA,"synonym",NA,NA,"Ceratophyllus abramovi"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","pseudarctomys","(Baker)",1904,"Ceratophyllus acasti Rothschild, 1905","Lewis",2813,"Lewis2813",NA,"Lewis56",NA,NA,NA,NA,NA,"Ceratophyllus acasti Rothschild, 1905","Opisodasys pseudarctomys (Baker, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"acasti",NA,"species",NA,"Rothschild, 1905",NA,NA,"synonym",NA,NA,"Ceratophyllus acasti"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","leucopus","(Baker)",1904,"Ceratophyllus aeger Rothschild, 1905","Lewis",2816,"Lewis2816",NA,"Lewis60",NA,NA,NA,NA,NA,"Ceratophyllus aeger Rothschild, 1905","Orchopeas leucopus (Baker, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"aeger",NA,"species",NA,"Rothschild, 1905",NA,NA,"synonym",NA,NA,"Ceratophyllus aeger"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinae","(Schrank)",1803,"Ceratophyllus aenas Dale, 1878; Ceratophyllus spini Dale, 1878; Ceratophyllus turdi Dale, 1878; Ceratophyllus pratensis Dale, 1878; Pulex avium Taschenberg, 1880; Ceratophyllus glaphyrus Dampf, 1908; Ceratophyllus gibsoni C. Fox, 1914;","Lewis",2817,"Lewis2817",NA,"Lewis61",NA,NA,NA,NA,NA,"Ceratophyllus aenas Dale, 1878","Ceratophyllus gallinae (Schrank, 1803)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"aenas",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus aenas"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","levis","(Jordan & Rothschild)",1922,"Ceratophyllus agathus Jordan & Rothschild, 1922","Lewis",2818,"Lewis2818",NA,"Lewis62",NA,NA,NA,NA,NA,"Ceratophyllus agathus Jordan & Rothschild, 1922","Macrostylophora levis (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"agathus",NA,"species",NA,"Jordan & Rothschild, 1922",NA,NA,"synonym",NA,NA,"Ceratophyllus agathus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","rectangulatus","(Wahlgren)",1903,"Ceratophyllus baikalensis Ioff, 1928; Ceratophyllus microti Nordberg, 1935","Lewis",2821,"Lewis2821",NA,"Lewis66",NA,NA,NA,NA,NA,"Ceratophyllus baikalensis Ioff, 1928","Megabothris rectangulatus (Wahlgren, 1903)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"baikalensis",NA,"species",NA,"Ioff, 1928",NA,NA,"synonym",NA,NA,"Ceratophyllus baikalensis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","thamba","(Jordan)",1929,"Ceratophyllus bakeri Wagner, 1933; Monopsyllus enderleini Wagner, 1933 (?)","Lewis",2822,"Lewis2822",NA,"Lewis67",NA,NA,NA,NA,NA,"Ceratophyllus bakeri Wagner, 1933","Aetheca thamba (Jordan, 1929)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"bakeri",NA,"species",NA,"Wagner, 1933",NA,NA,"synonym",NA,NA,"Ceratophyllus bakeri"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","idahoensis","(Baker)",1904,"Ceratophyllus bertholfi C. Fox, 1927; Ceratophyllus poeantis Rothschild, 1905","Lewis",2823,"Lewis2823",NA,"Lewis68",NA,NA,NA,NA,NA,"Ceratophyllus bertholfi C. Fox, 1927","Oropsylla idahoensis (Baker, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"bertholfi",NA,"species",NA,"C. Fox, 1927",NA,NA,"synonym",NA,NA,"Ceratophyllus bertholfi"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","anisus","Rothschild",1907,"Ceratophyllus caracoi Scalon, 1935; Concavopsylla siana Liu, 1956","Lewis",2825,"Lewis2825",NA,"Lewis70",NA,NA,NA,NA,NA,"Ceratophyllus caracoi Scalon, 1935","Monopsyllus anisus Rothschild, 1907",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"caracoi",NA,"species",NA,"Scalon, 1935",NA,NA,"synonym",NA,NA,"Ceratophyllus caracoi"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","rossittensis","Dampt",1913,"Ceratophyllus corvinus Peus, 1941; Ceratophyllus rossittensis monasteriensis Peus, 1941","Lewis",2826,"Lewis2826",NA,"Lewis73",NA,NA,NA,NA,NA,"Ceratophyllus corvinus Peus, 1941","Ceratophyllus rossittensis Dampt, 1913",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"corvinus",NA,"species",NA,"Peus, 1941",NA,NA,"synonym",NA,NA,"Ceratophyllus corvinus"
"Ischnopsyllidae","Ischnopsyllinae","Ceratophyllus","insignis","(Rothschild)",1903,"Ceratophyllus crosbyi Baker, 1905; Myodopsylla subulata Chapin, 1919","Lewis",2828,"Lewis2828",NA,"Lewis75",NA,NA,NA,NA,NA,"Ceratophyllus crosbyi Baker, 1905","Myodopsylla insignis (Rothschild, 1903)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"crosbyi",NA,"species",NA,"Baker, 1905",NA,NA,"synonym",NA,NA,"Ceratophyllus crosbyi"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","tribulis","Jordan",1926,"Ceratophyllus gallinae kievensis Wagner, 1930; Ceratophyllus gallinae dilatus Dudolkina, 1946; Ceratophyllus passerius Li, 1952","Lewis",2830,"Lewis2830",NA,"Lewis84",NA,NA,NA,NA,NA,"Ceratophyllus gallinae kievensis Wagner, 1930","Ceratophyllus tribulis Jordan, 1926",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"gallinae","kievensis","subspecies",NA,"Wagner, 1930",NA,NA,"synonym",NA,NA,"Ceratophyllus gallinae kievensis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","groenlandicus","(Wahlgren)",1903,"Ceratophyllus immitis Jordan, 1929","Lewis",2831,"Lewis2831",NA,"Lewis85",NA,NA,NA,NA,NA,"Ceratophyllus immitis Jordan, 1929","Megabothris groenlandicus (Wahlgren, 1903)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"immitis",NA,"species",NA,"Jordan, 1929",NA,NA,"synonym",NA,NA,"Ceratophyllus immitis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","bitterrootensis","(Dunn)",1923,"Ceratophyllus isus Jordan, 1925","Lewis",2832,"Lewis2832",NA,"Lewis86",NA,NA,NA,NA,NA,"Ceratophyllus isus Jordan, 1925","Amaradix bitterrootensis (Dunn, 1923)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"isus",NA,"species",NA,"Jordan, 1925",NA,NA,"synonym",NA,NA,"Ceratophyllus isus"
"Leptopsyllidae","Amphipsyllinae","Ceratophyllus","dentatus","(Baker)",1904,"Ceratophyllus ponerus Rothschild, 1908; Odontopsylla spenceri Dunn, 1923","Lewis",2835,"Lewis2835",NA,"Lewis92",NA,NA,NA,NA,NA,"Ceratophyllus ponerus Rothschild, 1908","Odontopsyllus dentatus (Baker, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ponerus",NA,"species",NA,"Rothschild, 1908",NA,NA,"synonym",NA,NA,"Ceratophyllus ponerus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","diffinis","Jordan",1925,"Ceratophyllus rileyi Liu, 1935","Lewis",2837,"Lewis2837",NA,"Lewis94",NA,NA,NA,NA,NA,"Ceratophyllus rileyi Liu, 1935","Ceratophyllus diffinis Jordan, 1925",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rileyi",NA,"species",NA,"Liu, 1935",NA,NA,"synonym",NA,NA,"Ceratophyllus rileyi"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","bruneri","(Baker)",1895,"Ceratophyllus saundersi Jordan, 1933","Lewis",2839,"Lewis2839",NA,"Lewis96",NA,NA,NA,NA,NA,"Ceratophyllus saundersi Jordan, 1933","Oropsylla bruneri (Baker, 1895)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"saundersi",NA,"species",NA,"Jordan, 1933",NA,NA,"synonym",NA,NA,"Ceratophyllus saundersi"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","idius","Jordan & Rothschild",1922,"Ceratophyllus sternacuminatus Brown, 1968","Lewis",2840,"Lewis2840",NA,"Lewis98",NA,NA,NA,NA,NA,"Ceratophyllus sternacuminatus Brown, 1968","Ceratophyllus idius Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sternacuminatus",NA,"species",NA,"Brown, 1968",NA,NA,"synonym",NA,NA,"Ceratophyllus sternacuminatus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","altaicus","(Ioff)",1936,"Ceratophyllus tesquorum dzetysuensis Mikulin, 951","Lewis",2841,"Lewis2841",NA,"Lewis103",NA,NA,NA,NA,NA,"Ceratophyllus tesquorum dzetysuensis Mikulin, 951","Citellophilus altaicus (Ioff, 1936)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tesquorum","dzetysuensis","subspecies",NA,"Mikulin, 951",NA,NA,"synonym",NA,NA,"Ceratophyllus tesquorum dzetysuensis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","lunata","Jordan & Rothschild",1920,"Ceratophyllus tundrensis Holland, 1945","Lewis",2842,"Lewis2842",NA,"Lewis104",NA,NA,NA,NA,NA,"Ceratophyllus tundrensis Holland, 1945","Rosickyiana lunata Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tundrensis",NA,"species",NA,"Holland, 1945",NA,NA,"synonym",NA,NA,"Ceratophyllus tundrensis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","octodecimdentata","(Kolenati)",1863,"Ceratophyllus uralensis Wagner, 1898; Ctenonotus octodecimdentata octodecimdentata Kolenati 1863; Opisodasys jellisoni I. Fox, 1941 (male Tarsopsylla octodecimdentata)","Lewis",2843,"Lewis2843",NA,"Lewis105",NA,NA,NA,NA,NA,"Ceratophyllus uralensis Wagner, 1898","Tarsopsylla octodecimdentata (Kolenati, 1863)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"uralensis",NA,"species",NA,"Wagner, 1898",NA,NA,"synonym",NA,NA,"Ceratophyllus uralensis"
"Ischnopsyllidae","Ischnopsyllinae","Ceratophyllus","octactenus","(Kolenati)",1856,"Ceratophyllus variabilis var. decimpilata Wagner, 1898; Ceratophyllus jubata Wagner, 1898","Lewis",2844,"Lewis2844",NA,"Lewis106",NA,NA,NA,NA,NA,"Ceratophyllus variabilis var. decimpilata Wagner, 1898","Ischnopsyllus octactenus (Kolenati, 1856)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"variabilis","decimpilata","subspecies",NA,"Wagner, 1898",NA,NA,"synonym",NA,NA,"Ceratophyllus variabilis decimpilata"
"Ctenophthalmidae","Listropsyllinae","Ceratophyllus","agrippinae","(Rothschild)",1904,"Ceratophyllus vicinus Rothschild, 1905","Lewis",2845,"Lewis2845",NA,"Lewis107",NA,NA,NA,NA,NA,"Ceratophyllus vicinus Rothschild, 1905","Listropsylla agrippinae (Rothschild, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"vicinus",NA,"species",NA,"Rothschild, 1905",NA,NA,"synonym",NA,NA,"Ceratophyllus vicinus"
"Ischnopsyllidae","Ischnopsyllinae","Ceratopslla","elongatus","(Curtis)",1832,"Ceratopslla subobscura Wagner, 1898","Lewis",2846,"Lewis2846",NA,"Lewis108",NA,NA,NA,NA,NA,"Ceratopslla subobscura Wagner, 1898","Ischnopsyllus elongatus (Curtis, 1832)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"subobscura",NA,"species",NA,"Wagner, 1898",NA,NA,"synonym",NA,NA,"Ceratopslla subobscura"
"Ischnopsyllidae","Ischnopsyllinae","Ceratopsylla","intermedius","(Rothschild)",1898,"Ceratopsylla wagneri Kohaut, 1903; Ischnopsyllus schmitzi Oudemans, 1909 (female Ischnopsyllus intermedius)","Lewis",2847,"Lewis2847",NA,"Lewis110",NA,NA,NA,NA,NA,"Ceratopsylla wagneri Kohaut, 1903","Ischnopsyllus intermedius (Rothschild, 1898)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"wagneri",NA,"species",NA,"Kohaut, 1903",NA,NA,"synonym",NA,NA,"Ceratopsylla wagneri"
"Ischnopsyllidae","Ischnopsyllinae","Ceratopsyllus","pentactena","(Kolenati)",1856,"Ceratopsyllus tetractenus Kolenati, 1856","Lewis",2848,"Lewis2848",NA,"Lewis112",NA,NA,NA,NA,NA,"Ceratopsyllus tetractenus Kolenati, 1856","Nycteridopsylla pentactena (Kolenati, 1856)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tetractenus",NA,"species",NA,"Kolenati, 1856",NA,NA,"synonym",NA,NA,"Ceratopsyllus tetractenus"
"Vermipsyllidae",NA,"Chaetopsylla","globiceps","(Taschenberg)",1880,"Chaetopsylla kohauti Oudemans, 1910; Pulex vulpes Victor, 1840","Lewis",2849,"Lewis2849",NA,"Lewis113",NA,NA,NA,NA,NA,"Chaetopsylla kohauti Oudemans, 1910","Chaetopsylla globiceps (Taschenberg, 1880)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"kohauti",NA,"species",NA,"Oudemans, 1910",NA,NA,"synonym",NA,NA,"Chaetopsylla kohauti"
