"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"NMNH",878,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla intermedia Lewis & Wilson, 1982",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"intermedia",NA,"species",NA,"Lewis & Wilson, 1982",NA,NA,NA,NA,NA,"Nycteridopsylla intermedia"
"NMNH",879,NA,NA,NA,NA,NA,NA,NA,NA,"Odontopsyllus multispinosus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Odontopsyllus",NA,"multispinosus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Odontopsyllus multispinosus"
"NMNH",880,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla ebrighti",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"ebrighti",NA,"species",NA,"",NA,NA,NA,NA,NA,"Peromyscopsylla ebrighti"
"NMNH",881,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis facilis Eads, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"facilis",NA,"species",NA,"Eads, 1979",NA,NA,NA,NA,NA,"Meringis facilis"
"NMNH",882,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis nidi Williams & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"nidi",NA,"species",NA,"Williams & Hoff, 1951",NA,NA,NA,NA,NA,"Meringis nidi"
"NMNH",883,NA,NA,NA,NA,NA,NA,NA,NA,"Paratyphloceras oregonensis Ewing, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Paratyphloceras",NA,"oregonensis",NA,"species",NA,"Ewing, 1940",NA,NA,NA,NA,NA,"Paratyphloceras oregonensis"
"NMNH",884,NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Acetnophthalmus) heiseri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Acetnophthalmus","heiseri",NA,"species",NA,"",NA,NA,NA,NA,NA,"Rhadinopsylla heiseri"
"NMNH",885,NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla orama Smith, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla",NA,"orama",NA,"species",NA,"Smith, 1957",NA,NA,NA,NA,NA,"Rhadinopsylla orama"
"NMNH",886,NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus montanus Collins, 1935",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"montanus",NA,"species",NA,"Collins, 1935",NA,NA,NA,NA,NA,"Anomiopsyllus montanus"
"NMNH",887,NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus novomexicanensis Williams & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"novomexicanensis",NA,"species",NA,"Williams & Hoff, 1951",NA,NA,NA,NA,NA,"Anomiopsyllus novomexicanensis"
"NMNH",888,NA,NA,NA,NA,NA,NA,NA,NA,"Carteretta carteri Fox, 1927",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Carteretta",NA,"carteri",NA,"species",NA,"Fox, 1927",NA,NA,NA,NA,NA,"Carteretta carteri"
"NMNH",889,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia wymani",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Catallagia",NA,"wymani",NA,"species",NA,"",NA,NA,NA,NA,NA,"Catallagia wymani"
"NMNH",890,NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylla kohlsi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Corypsylla",NA,"kohlsi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Corypsylla kohlsi"
"NMNH",891,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis dipodomys Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Meringis",NA,"dipodomys",NA,"species",NA,"Kohls, 1938",NA,NA,NA,NA,NA,"Meringis dipodomys"
"NMNH",892,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia americana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenoponia",NA,"americana",NA,"species",NA,"",NA,NA,NA,NA,NA,"Stenoponia americana"
"NMNH",893,NA,NA,NA,NA,NA,NA,NA,NA,"Trichopsylloides oregonensis Ewing, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Trichopsylloides",NA,"oregonensis",NA,"species",NA,"Ewing, 1938",NA,NA,NA,NA,NA,"Trichopsylloides oregonensis"
"NMNH",894,NA,NA,NA,NA,NA,NA,NA,NA,"Cediopsylla inaequalis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Cediopsylla",NA,"inaequalis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Cediopsylla inaequalis"
"NMNH",895,NA,NA,NA,NA,NA,NA,NA,NA,"Hectopsylla suarezi Fox, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Hectopsylla",NA,"suarezi",NA,"species",NA,"Fox, 1929",NA,NA,NA,NA,NA,"Hectopsylla suarezi"
"NMNH",896,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) rossittensis swansoni Chi-Ying, 1974",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","rossittensis","swansoni","subspecies",NA,"1974",NA,NA,NA,NA,NA,"Ceratophyllus rossittensis swansoni"
"NMNH",897,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) vison fousta Hubbard, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Monopsyllus","vison","fousta","subspecies",NA,"Hubbard, 1952",NA,NA,NA,NA,NA,"Ceratophyllus vison fousta"
"NMNH",898,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus wallowensis (Hubbard, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"wallowensis",NA,"species",NA,"Hubbard, 1950",NA,NA,NA,NA,NA,"Eumolpianus wallowensis"
"NMNH",899,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota albertensis (Jordan & Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota","albertensis","subspecies",NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,"Foxella ignota albertensis"
"NMNH",900,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota ignota (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota","ignota","subspecies",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Foxella ignota ignota"
"NMNH",902,NA,NA,NA,NA,NA,NA,NA,NA,"Amaradix bitterrootensis vonfintelis (Prince, 1959)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amaradix",NA,"bitterrootensis","vonfintelis","subspecies",NA,"Prince, 1959",NA,NA,NA,NA,NA,"Amaradix bitterrootensis vonfintelis"
"NMNH",903,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Amonopsyllus) ciliatus kincaidi (Hubbard, 1947)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Amonopsyllus","ciliatus","kincaidi","subspecies",NA,"Hubbard, 1947",NA,NA,NA,NA,NA,"Ceratophyllus ciliatus kincaidi"
"NMNH",904,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) lari Holland, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","lari",NA,"species",NA,"Holland, 1951",NA,NA,NA,NA,NA,"Ceratophyllus lari"
"NMNH",905,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) niger Fox, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","niger",NA,"species",NA,"Fox, 1908",NA,NA,NA,NA,NA,"Ceratophyllus niger"
"NMNH",906,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei psila Prince & Stark, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsylla",NA,"bluei","psila","subspecies",NA,"Prince & Stark, 1951",NA,NA,NA,NA,NA,"Dactylopsylla bluei psila"
"NMNH",908,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"eumolpi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Eumolpianus eumolpi"
"NMNH",909,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eutamiadis (Augustson, 1942)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"eutamiadis",NA,"species",NA,"Augustson, 1942",NA,NA,NA,NA,NA,"Eumolpianus eutamiadis"
"NMNH",910,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus fornacis (Jordan, 1937)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"fornacis",NA,"species",NA,"Jordan, 1937",NA,NA,NA,NA,NA,"Eumolpianus fornacis"
"NMNH",911,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus orarius (Johnson, 1961)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"orarius",NA,"species",NA,"Johnson, 1961",NA,NA,NA,NA,NA,"Eumolpianus orarius"
"NMNH",912,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota coufferi Augustson, 1942",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota","coufferi","subspecies",NA,"Augustson, 1942",NA,NA,NA,NA,NA,"Foxella ignota coufferi"
"NMNH",913,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota omissa Prince, 1945",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota","omissa","subspecies",NA,"Prince, 1945",NA,NA,NA,NA,NA,"Foxella ignota omissa"
"NMNH",914,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota recula (Jordan & Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota","recula","subspecies",NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,"Foxella ignota recula"
"NMNH",915,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota utahensis Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota","utahensis","subspecies",NA,"Wagner, 1936",NA,NA,NA,NA,NA,"Foxella ignota utahensis"
"NMNH",916,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota",NA,"species",NA,"",NA,NA,NA,NA,NA,"Foxella ignota"
"NMNH",918,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia bullisi (Augustson, 1944)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"bullisi",NA,"species",NA,"Augustson, 1944",NA,NA,NA,NA,NA,"Jellisonia bullisi"
"NMNH",919,NA,NA,NA,NA,NA,NA,NA,NA,"Malaraeus telchinus (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Malaraeus",NA,"telchinus",NA,"species",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Malaraeus telchinus"
"NMNH",921,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Amegabothris) abantis (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Amegabothris","abantis",NA,"species",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Megabothris abantis"
"NMNH",923,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas dieteri (Fox, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"dieteri",NA,"species",NA,"Fox, 1929",NA,NA,NA,NA,NA,"Orchopeas dieteri"
"NMNH",924,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi texensis Eads, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"howardi","texensis","subspecies",NA,"Eads, 1950",NA,NA,NA,NA,NA,"Orchopeas howardi texensis"
"NMNH",925,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas illinoiensis Lewis, 1998",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"illinoiensis",NA,"species",NA,"Lewis, 1998",NA,NA,NA,NA,NA,"Orchopeas illinoiensis"
"NMNH",926,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas latens (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"latens",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Orchopeas latens"
"NMNH",927,NA,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dobbsi (Hubbard, 1940)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus",NA,"dobbsi",NA,"species",NA,"Hubbard, 1940",NA,NA,NA,NA,NA,"Amalaraeus dobbsi"
"NMNH",928,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi howardi (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"howardi","howardi","subspecies",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Orchopeas howardi howardi"
"NMNH",929,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas neotomae Augustson, 1943",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"neotomae",NA,"species",NA,"Augustson, 1943",NA,NA,NA,NA,NA,"Orchopeas neotomae"
"NMNH",930,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus nevadensis (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"sexdentatus","nevadensis","subspecies",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Orchopeas sexdentatus nevadensis"
"NMNH",931,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus pennsylvanicus (Jordan, 1928)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"sexdentatus","pennsylvanicus","subspecies",NA,"Jordan, 1928",NA,NA,NA,NA,NA,"Orchopeas sexdentatus pennsylvanicus"
"NMNH",932,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus sexdentatus (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"sexdentatus","sexdentatus","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Orchopeas sexdentatus sexdentatus"
"NMNH",934,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Hubbardipsylla) oregonensis (Good & Prince, 1939)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Hubbardipsylla","oregonensis",NA,"species",NA,"Good & Prince, 1939",NA,NA,NA,NA,NA,"Oropsylla oregonensis"
"NMNH",935,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Hubbardipsylla) washingtonensis (Good & Prince, 1939)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Hubbardipsylla","washingtonensis",NA,"species",NA,"Good & Prince, 1939",NA,NA,NA,NA,NA,"Oropsylla washingtonensis"
"NMNH",936,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) tuberculata cynomuris (Jellison, 1939)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Opisocrostis","tuberculata","cynomuris","subspecies",NA,"Jellison, 1939",NA,NA,NA,NA,NA,"Oropsylla tuberculata cynomuris"
"NMNH",938,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) alaskensis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Oropsylla","alaskensis",NA,"species",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Oropsylla alaskensis"
"NMNH",939,NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis comis (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Spicata",NA,"comis","comis","subspecies",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Spicata comis comis"
"NMNH",940,NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis walkeri (Hubbard, 1954)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Spicata",NA,"comis","walkeri","subspecies",NA,"Hubbard, 1954",NA,NA,NA,NA,NA,"Spicata comis walkeri"
"NMNH",941,NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Spicata",NA,"comis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Spicata comis"
"NMNH",942,NA,NA,NA,NA,NA,NA,NA,NA,"Spicata monticola (Prince, 1945)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Spicata",NA,"monticola",NA,"species",NA,"Prince, 1945",NA,NA,NA,NA,NA,"Spicata monticola"
"NMNH",943,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis utahensis Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"acamantis","utahensis","subspecies",NA,"Wagner, 1936",NA,NA,NA,NA,NA,"Thrassis acamantis utahensis"
"NMNH",944,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis pandorae pandorae Jellison, 1937",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"pandorae","pandorae","subspecies",NA,"Jellison, 1937",NA,NA,NA,NA,NA,"Thrassis pandorae pandorae"
"NMNH",945,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis stanfordi Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"stanfordi",NA,"species",NA,"Wagner, 1936",NA,NA,NA,NA,NA,"Thrassis stanfordi"
"NMNH",947,NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla palposa (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"palposa",NA,"species",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Myodopsylla palposa"
"NMNH",948,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla vancouverensis Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"vancouverensis",NA,"species",NA,"Wagner, 1936",NA,NA,NA,NA,NA,"Nycteridopsylla vancouverensis"
"NMNH",950,NA,NA,NA,NA,NA,NA,NA,NA,"Geusibia ashcrafti Augustson, 1941",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Geusibia",NA,"ashcrafti",NA,"species",NA,"Augustson, 1941",NA,NA,NA,NA,NA,"Geusibia ashcrafti"
"NMNH",951,NA,NA,NA,NA,NA,NA,NA,NA,"Amphalius runatus necopinus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amphalius",NA,"runatus","necopinus","subspecies",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Amphalius runatus necopinus"
"NMNH",952,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Amonopsyllus) ciliatus ciliatus Baker, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Amonopsyllus","ciliatus","ciliatus","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Ceratophyllus ciliatus ciliatus"
"NMNH",953,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Amonopsyllus) ciliatus mononis Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Amonopsyllus","ciliatus","mononis","subspecies",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Ceratophyllus ciliatus mononis"
"NMNH",954,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) adustus Jordan, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","adustus",NA,"species",NA,"Jordan, 1923",NA,NA,NA,NA,NA,"Ceratophyllus adustus"
"NMNH",955,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) zhovtyii Yemel'yanova & Goncharov, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","zhovtyii",NA,"species",NA,"Yemel'yanova & Goncharov, 1966",NA,NA,NA,NA,NA,"Ceratophyllus zhovtyii"
"NMNH",956,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei bluei (Fox, 1909)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsylla",NA,"bluei","bluei","subspecies",NA,"Fox, 1909",NA,NA,NA,NA,NA,"Dactylopsylla bluei bluei"
"NMNH",958,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus cyrturus (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"cyrturus",NA,"species",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Eumolpianus cyrturus"
"NMNH",959,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota franciscana (Rothschild, 1910)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Foxella","ignota","franciscana","subspecies",NA,"Rothschild, 1910",NA,NA,NA,NA,NA,"Foxella ignota franciscana"
"NMNH",960,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Oxypsylla) nesiotus Augustson, 1941",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys","Oxypsylla","nesiotus",NA,"species",NA,"Augustson, 1941",NA,NA,NA,NA,NA,"Opisodasys nesiotus"
"NMNH",961,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Sciuropsylla) robustus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys","Sciuropsylla","robustus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Opisodasys robustus"
"NMNH",962,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus schisintus (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"sexdentatus","schisintus","subspecies",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Orchopeas sexdentatus schisintus"
