"source","taxonID","catalog number","catalog","barcode","type status","type citation","other identifications","sex and stage","preparation","bioregion","distribution","country","province/state","district/county","precise locality","elevation (m)","centroid latitude","centroid longitude","field number","collector(s)","collecting date","specimen count","record status","genetic sample type","biorepository number","bold id","genbank numbers","preservation method","embargo?","depleted?","record last modified","ezid"
"NMNH",290,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Oriental","Burma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2017-01-06 20:00:00,"http://n2t.net/ark:/65665/387d02d09-7ba9-4b20-ae87-e98ce0e3953c"
"NMNH",291,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Afrotropical; Oceanian; Oriental; Palaearctic","Burma; Federated States of Micronesia (Caroline Islands); Indonesia; Kenya; Malaysia; Marianas; Nepal; Philippines; Thailand; United States (Guam)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-18 20:40:00,"http://n2t.net/ark:/65665/397da846d-a06c-44d6-b416-7ab98e098a13"
"NMNH",292,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Afrotropical; Oriental; Palaearctic","Burma; Egypt; India; Indonesia; Iran; Iraq; Pakistan; Philippines; South Vietnam; Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-14 18:41:00,"http://n2t.net/ark:/65665/30d5fc8c8-4460-4e69-953c-f9d12112575c"
"NMNH",293,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Oriental","Cambodia; Indonesia; Laos; Malaysia; Thailand; Vietnam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-18 21:42:00,"http://n2t.net/ark:/65665/35f026b02-2fb7-4ae1-89e2-5eb23d4a81ab"
"NMNH",294,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, Northwest Territories, Ontario, Quebec); United States (Alaska, Colorado, Idaho, Illinois, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New Mexico, New York, Oregon, Tennessee, Vermont, Wisconsin, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2019-03-01 16:34:00,"http://n2t.net/ark:/65665/3af91e919-dfba-4733-9a81-402e832cfbe2"
"NMNH",295,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Bristish Columbia, Newfoundland and Labrador, Ontario); United States (Maine, Maryland, Michigan, Minnesota, New York, Pennsylvania, South Dakota, Tennessee, Utah, Vermont, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/300babd32-e521-41a5-a89f-7b909402c2d4"
"NMNH",296,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Bristish Columbia); United States (California, Montana, Nevada, Oregon, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/36fdecbf9-ef32-4521-9e21-bb32603968f2"
"NMNH",297,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Bristish Columbia); United States (California, Colorado, Idaho, Montana, Nevada, Oregon, Utah, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2019-03-01 16:34:00,"http://n2t.net/ark:/65665/349e4f66d-fa78-44d3-a887-4f16a0693687"
"NMNH",298,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, British Columbia, Newfoundland and Labrador, Ontario, Quebec); Mexico; United States (Arizona, Arkansas, California, Colorado, Connecticut, Deleware, District of Columbia, Florida, Georgia, Idaho, Illinois, Iowa, Kansas, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Montana, Nebraska, Nevada, New Hampshire, New Jersey, New Mexico, New York, North Carolina, North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont, Virginia, Washington, West Virginia, Wisconsin, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2019-03-01 16:34:00,"http://n2t.net/ark:/65665/35168575a-3c8c-4cc1-9d37-52b41012077a"
"NMNH",299,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Ontario); United States (Alabama, Arkansas, California, Connecticut, Deleware, District of Columbia, Florida, Georgia, Illinois, Iowa, Kansas, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, Nebraska, New Hampshire, New Mexico, New York, North Carolina, North Dakota, Ohio, Oklahoma, South Carolina, South Dakota, Tennessee, Texas, Vermont, Virginia, West Virginia, Wisconsin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2019-03-01 16:34:00,"http://n2t.net/ark:/65665/3c7407187-594f-42ee-b5ad-300e206085d4"
"NMNH",300,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Quebec); United States (Massachusetts, Pennsylvania, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/3f86510a2-4905-45be-a4e3-10a7a0c358d9"
"NMNH",301,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta); United States (Alaska, Arizona, California, Colorado, Montana, Nevada, New Mexico, Oregon, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2019-03-01 16:34:00,"http://n2t.net/ark:/65665/36f1e971c-ed16-48fa-a5bf-bc5f23ddc29d"
"NMNH",302,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, British Columbia, Saskatchewan); United States (Arizona, California, Colorado, Idaho, Iowa, Kansas, Minnesota, Montana, Nebraska, Nevada, New Mexico, North Dakota, Oregon, South Dakota, Texas, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1509,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/32714ba96-ccf0-4d3c-a655-03c685fd2143"
"NMNH",303,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Northwest Territories); United States (Alaska)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3e2cfb81a-f14e-4f20-8cdb-41734d9395fb"
"NMNH",304,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (California, Colorado, Montana, Nevada, New Mexico, Oregon, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3969219f9-20fe-41ff-8f3d-ad61aed35729"
"NMNH",305,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Yukon Territory)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3937ae000-8733-4676-8cd3-f23bca734f09"
"NMNH",306,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Ontario); United States (Alaska, Illinois, Maine, Maryland, Massachusetts, Michigan, Minnesota, Oregon, Wisconsin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3ff55c659-319f-4789-b970-1a24422e5567"
"NMNH",307,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Yukon); United States (Alaska, Minnesota, North Dakota)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3cf2ea78d-2408-4cdd-969f-657d86531814"
"NMNH",308,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Manitoba, Newfoundland and Labrador, Northwest Territories, Quebec)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3744beb38-89ac-4f1d-a0c8-c7c4f92d38cf"
"NMNH",309,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (Alaska, Arizona, California, Montana, Oregon, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3339cca77-c36a-42d5-bc3d-835ee9e53fe9"
"NMNH",310,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia, Quebec); United States (Arkansas, Kansas, Michigan, Montana, New York, South Dakota, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3caac3419-e384-47a4-bf6e-af09a91f7e0f"
"NMNH",311,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (California, Colorado, Montana, Oregon, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/354dab2d2-cfa8-4a1e-93ca-8fbda6da4a9e"
"NMNH",312,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia, New Brunswick, Quebec); United States (Alaska, Arkansas, Illinois, Michigan, Minnesota, Montana, New York, Virginia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/34edd326a-7d73-420d-9505-06529189dd1e"
"NMNH",313,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (Maine, Massachusetts, Montana, New Hampshire, Virginia, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3ad018a94-3c77-4076-9379-18fae5c70104"
"NMNH",314,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Palaearctic","Canada (British Columbia, New Brunswick, Northwest Territories, Quebec); Denmark (Iceland); England; Netherlands; United States (Alaska, Idaho, Montana, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-14 16:26:00,"http://n2t.net/ark:/65665/32f8b611f-e1d7-4918-9c01-edb9956bf12c"
"NMNH",315,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Oriental; Palaearctic","Canada (Nova Scotia); Germany; Hungary; India; Netherlands; Turkey; United States (Ohio)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3e67ae34a-b49f-4dc9-9bec-74c85565de61"
"NMNH",316,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3db053617-82a1-4500-9276-9649df0892d2"
"NMNH",317,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia, Newfoundland and Labrador, Quebec); United States (Alaska, Maine, Montana, New York, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/384ae9795-082d-4a10-ab04-e4cbf8d6da26"
"NMNH",318,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, Saskatchewan); United States (California, Idaho, Montana, Nevada, Oregon, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/31efbbe80-f015-4eaf-8a48-b66425d2c0b7"
"NMNH",319,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, Saskatchewan); United States (Montana, North Dakota, Oregon, South Dakota, Utah, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3d8f73ff8-474f-4765-ab9a-3b3064724271"
"NMNH",321,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta); United States (California, Montana, Oregon, Utah, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/351534097-04b7-4143-8ad3-f48a47869710"
"NMNH",322,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Nova Scotia, Ontario); United States (Alabama, Arizona, Arkansas, California, Connecticut, District of Columbia, Florida, Georgia, Illinois, Iowa, Kansas, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, Montana, Nebraska, New Jersey, New York, North Carolina, Ohio, Oklahoma, Oregon, Pennsylvania, South Carolina, Tennessee, Texas, Virginia, Washington, Wisconsin, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3e4791a35-4e0f-4717-9bcd-b3831dcd7ad9"
"NMNH",323,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (California, Illinois, Montana, Nevada, New Mexico, Oregon, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3273ec7f5-e070-48c6-941e-d0daf7ed2614"
"NMNH",325,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta); United States (Arizona, Colorado, Illinois, Iowa, Minnesota, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3f1eb6f90-a5c8-4363-b6dc-24659929599a"
"NMNH",326,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, Saskatchewan); United States (Colorado, Idaho, Montana, Nevada, North Dakota, Oregon, Utah, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/38e9188ef-ceea-4bf4-8e53-395212aacd54"
"NMNH",327,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (Colorado, Idaho, Montana, Nevada, North Dakota, Oregon, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3755509fc-a959-4f81-acb5-28c0c7b55a94"
"NMNH",328,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, Ontario, Quebec); United States (Alaska, Connecticut, Deleware, Illinois, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Wisconsin, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3b32f7f76-d799-4ecd-bca5-652506933405"
"NMNH",329,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Britsh Columbia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/387ed7bbd-0ce0-4b9e-8f4a-3dfa3799027f"
"NMNH",330,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (California, Colorado, Idaho, Montana, Oregon, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3eb4d013b-9c8d-47f6-b558-3b266c86f5e3"
"NMNH",331,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (Alaska, Colorado, Idaho, Montana, Oregon, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3e7f3d2c4-0e53-4b19-a989-455f5318e9c2"
"NMNH",332,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia, Newfoundland and Labrador, Ontario); United States (Connecticut, District of Columbia, Georgia, Illinois, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, Montana, New Jersey, New York, Ohio, Oregon, Pennsylvania, Vermont, Virginia, West Virginia, Wisconsin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/338867b0a-0cf9-43ca-adc3-e27b2e5a579f"
"NMNH",333,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3a4985e4a-a251-46c3-b854-f9e70f25b23d"
"NMNH",334,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Canada (British Columbia); Panama; United States (California, Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/35f1c9c5b-5ccb-4212-9dca-c6d757246dbd"
"NMNH",335,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Yukon); United States (Alabama, Colorado, Idaho, Utah, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3b42e1da3-2fcf-4e84-be6a-f4b6c0f87b0d"
"NMNH",336,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, British Columbia, Northwest Territories); Cananda (Yukon); United States (Alaska, Arizona, Colorado, Idaho, Kansas, Maine, Michigan, Minnesota, Montana, New Mexico, New York, Oregon, South Dakota, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3f24024ae-6b57-4f25-aab7-1e14f13a8a74"
"NMNH",337,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic; Neotropical","Canada (Alberta); Mexico; United States (Alabama, Arizona, Arkansas, California, Colorado, Florida, Georgia, Idaho, Kansas, Maryland, Montana, Nevada, New Mexico, North Dakota, Oklahoma, Oregon, South Carolina, Tennessee, Texas, Utah, Virginia, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3236dfcf8-8d47-4ae0-a11d-0075c00635ef"
"NMNH",338,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Quebec); United States (Maine, Massachusetts, New Hampshire, New York, Pennsylvania, West Virginia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/369a74a4b-6cfc-422f-a1f9-6236edb30512"
"NMNH",339,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, Northwest Territories, Nunavut, Quebec); United States (Maryland, New Hampshire, West Virginia, Wisconsin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3aac5b27f-32d8-4f9f-99f9-ba95ecb3e70a"
"NMNH",340,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Azores)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/312cf2270-90b0-4380-aeeb-6e3708e9a099"
"NMNH",341,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Ontario); United States (California, Maine, New Hampshire, New York, Ohio, Pennsylvania, Tennessee, Vermont, Virginia, West Virginia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3d20a85c2-a9d1-4c00-913e-082319227666"
"NMNH",342,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (British Columbia); United States (Oregon, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/36cfa30f8-638a-4e29-ab8a-5cc1ba09fc9d"
"NMNH",343,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Alberta, British Columbia, Northwest Territories); United States (California, Colorado, Idaho, Montana, Nevada, New Mexico, Oregon, Utah, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/326655363-14ed-4522-bdf7-afda934cb84e"
"NMNH",344,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Newfoundland and Labrador, Ontario, Quebec); United States (Maine, New York)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3adf51860-3833-4cd4-949d-2efa5fc6a827"
"NMNH",345,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","Canada (Ontario); United States (Iowa, Michigan, Montana)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3e2789469-9d33-4262-9fb3-11b43970a1d4"
